timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
39.995,1,0.008539,1.677052,0.068499,0.015636,0.124228,-0.094540,0.987616,3.116891,14.050740,349.448200
40.106,1,0.008137,1.676817,0.069304,0.017220,0.124408,-0.094623,0.987559,3.299503,14.055640,349.460700
40.218,1,0.007978,1.676630,0.069611,0.017976,0.124366,-0.094327,0.987579,3.380564,14.044430,349.504600
40.328,1,0.007661,1.675972,0.069802,0.020651,0.123919,-0.094627,0.987554,3.683200,13.965830,349.504600
40.440,1,0.007260,1.675467,0.069510,0.022077,0.124065,-0.093524,0.987610,3.830934,13.973120,349.650500
40.551,1,0.006414,1.675313,0.068983,0.023102,0.123213,-0.092589,0.987782,3.925334,13.868740,349.767800
40.662,1,0.005802,1.674991,0.068456,0.024108,0.124285,-0.091859,0.987691,4.040214,13.985870,349.868900
40.773,1,0.005364,1.674711,0.068160,0.025571,0.125074,-0.091820,0.987559,4.213523,14.063430,349.896200
40.884,1,0.004735,1.674279,0.067414,0.026496,0.125123,-0.091357,0.987571,4.312449,14.062630,349.961700
40.996,1,0.004276,1.674091,0.066913,0.027451,0.125060,-0.091459,0.987543,4.421573,14.046310,349.962600
41.106,1,0.002063,1.673621,0.066034,0.030324,0.123668,-0.090581,0.987715,4.721207,13.863920,350.094700
41.217,1,-0.003063,1.672290,0.065535,0.037787,0.117839,-0.087905,0.988412,5.475197,13.140550,350.466500
41.328,1,-0.019026,1.663111,0.065578,0.086712,0.093963,-0.081329,0.988452,10.760550,10.062530,351.542800
41.439,1,-0.038769,1.654457,0.064288,0.125457,0.070989,-0.067455,0.987254,14.909520,7.327236,353.142600
41.550,1,-0.068174,1.648230,0.059084,0.151573,0.049534,-0.054193,0.985716,17.709080,4.891212,354.468800
41.661,1,-0.094457,1.645701,0.052542,0.157901,0.044483,-0.047934,0.985287,18.386220,4.382895,355.139200
41.772,1,-0.118451,1.642608,0.046397,0.158873,0.047995,-0.048095,0.984958,18.516810,4.795063,355.191100
41.883,1,-0.135127,1.641464,0.038490,0.158385,0.055330,-0.047121,0.984699,18.489880,5.690744,355.447600
41.994,1,-0.142354,1.641364,0.027943,0.159226,0.059344,-0.045722,0.984396,18.596930,6.194825,355.696600
42.105,1,-0.142801,1.643050,0.010147,0.153487,0.060438,-0.045772,0.985238,17.937260,6.338748,355.681500
42.217,1,-0.133461,1.645030,-0.007601,0.141511,0.063036,-0.049773,0.986673,16.590230,6.609223,355.188900
42.328,1,-0.109448,1.647997,-0.032521,0.125775,0.073633,-0.061169,0.987430,14.915570,7.733257,353.924300
42.439,1,-0.083461,1.649339,-0.054088,0.118168,0.083488,-0.071677,0.986878,14.193840,8.771839,352.786100
42.550,1,-0.044857,1.650303,-0.086740,0.106432,0.080104,-0.077106,0.988084,12.866460,8.368521,352.021100
42.661,1,-0.014973,1.654369,-0.113877,0.090416,0.015052,-0.088399,0.991859,10.487510,0.808411,349.888200
42.772,1,0.019235,1.654101,-0.137975,0.088455,-0.018359,-0.095721,0.991300,9.895737,356.896700,348.700300
42.884,1,0.047787,1.653100,-0.158462,0.087078,-0.034125,-0.094350,0.991136,9.565352,355.108900,348.714900
42.995,1,0.065027,1.657996,-0.171168,0.088218,-0.043714,-0.092465,0.990836,9.598085,354.007200,348.833600
43.106,1,0.079216,1.661267,-0.182663,0.086936,-0.054097,-0.089438,0.990715,9.356750,352.854200,349.097500
43.217,1,0.085256,1.661400,-0.187505,0.084263,-0.055902,-0.088848,0.990899,9.036236,352.684100,349.173800
43.328,1,0.088633,1.663236,-0.184445,0.081749,-0.045813,-0.089457,0.991572,8.854394,353.871900,349.214900
43.439,1,0.090526,1.665485,-0.174918,0.083681,-0.027986,-0.086429,0.992343,9.279055,355.932200,349.714400
43.551,1,0.094982,1.665033,-0.155780,0.081567,0.017885,-0.085601,0.992824,9.498759,1.251928,350.248400
43.662,1,0.108695,1.659371,-0.138373,0.075591,0.121112,-0.090087,0.985648,9.836246,13.207960,350.697000
43.772,1,0.134447,1.655302,-0.127299,0.066893,0.289736,-0.091330,0.950388,10.373980,33.192420,352.121300
43.884,1,0.164846,1.654789,-0.125744,0.070600,0.431582,-0.091819,0.894607,11.863060,50.877330,353.938200
43.995,1,0.193775,1.654899,-0.128466,0.063624,0.520203,-0.097095,0.846117,12.045280,62.559430,354.242300
44.107,1,0.236432,1.650038,-0.129559,0.060091,0.592128,-0.107191,0.796419,12.865180,72.599180,354.137600
44.218,1,0.273925,1.646962,-0.125084,0.051605,0.609936,-0.114577,0.782424,12.739790,75.110480,353.149500
44.329,1,0.329188,1.647407,-0.114491,0.048694,0.601131,-0.112565,0.789684,12.253550,73.805700,352.991400
44.441,1,0.376007,1.653430,-0.098638,0.048202,0.567155,-0.107173,0.815184,11.545950,68.943200,352.961600
44.552,1,0.401374,1.661122,-0.071230,0.045583,0.464695,-0.099547,0.878676,9.940408,55.071250,352.264800
44.663,1,0.396644,1.668527,-0.040516,0.044219,0.285667,-0.096250,0.952457,8.002927,32.746820,350.814100
44.774,1,0.376100,1.672891,-0.023319,0.044350,0.116999,-0.093978,0.987680,6.292123,12.951670,349.844200
