timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
72.824,1,0.023461,1.662664,0.059302,0.023625,-0.216756,0.006656,-0.975917,357.522500,25.073650,358.667500
72.935,1,0.036623,1.663643,0.051095,0.022151,-0.162469,0.013318,-0.986375,357.743700,18.744630,358.080400
73.047,1,0.053251,1.667807,0.039487,0.026671,-0.095198,0.016692,-0.994961,357.140100,10.985720,357.802600
73.158,1,0.065678,1.667023,0.031245,0.012229,-0.042057,0.018161,-0.998875,358.687700,4.846479,357.861300
73.268,1,0.083327,1.660489,0.020454,-0.013246,-0.000610,0.025655,-0.999583,1.519172,0.030941,357.060000
73.379,1,0.094180,1.652240,0.014190,-0.035432,0.018262,0.024632,-0.998902,4.007465,357.803700,357.098000
73.490,1,0.097711,1.637040,0.012020,-0.069353,0.055031,0.028752,-0.995658,7.755094,353.418300,356.245200
73.600,1,0.091406,1.619261,0.015799,-0.114738,0.087159,0.026570,-0.989208,12.848100,349.448600,355.731500
73.711,1,0.079904,1.591114,0.022207,-0.192636,0.113557,0.022474,-0.974419,21.734840,345.666700,354.591900
73.822,1,0.073204,1.561884,0.028123,-0.279649,0.119499,0.027966,-0.952226,31.728410,343.383900,351.882900
73.932,1,0.066823,1.545981,0.032942,-0.323591,0.113660,0.026564,-0.938970,36.987890,343.217100,351.109600
74.043,1,0.055748,1.547225,0.039588,-0.318183,0.108207,0.028563,-0.941401,36.362580,344.004200,351.240300
74.155,1,0.041981,1.553599,0.046076,-0.310314,0.094689,0.031683,-0.945376,35.501620,345.873200,351.618200
74.266,1,0.016337,1.571194,0.060184,-0.259040,0.064429,0.039894,-0.962889,29.584920,350.418900,352.719500
74.377,1,-0.010084,1.585311,0.073598,-0.226753,0.026353,0.044913,-0.972559,26.020600,355.428300,353.655000
74.488,1,-0.051028,1.605580,0.095779,-0.184441,-0.015604,0.049310,-0.981482,21.320850,0.765233,354.391800
74.600,1,-0.081104,1.612508,0.110836,-0.159812,-0.040281,0.047716,-0.985171,18.586060,3.878636,355.089100
74.711,1,-0.117395,1.613429,0.126536,-0.165721,-0.050849,0.042270,-0.983953,19.294430,5.231357,355.970100
74.823,1,-0.145641,1.616271,0.139855,-0.155146,-0.046763,0.042311,-0.985877,18.051160,4.770796,355.843400
74.934,1,-0.165022,1.613232,0.151321,-0.168727,-0.050490,0.038711,-0.983607,19.623050,5.254560,356.401800
75.045,1,-0.176620,1.613945,0.161930,-0.168262,-0.057084,0.039340,-0.983302,19.596580,6.033549,356.460800
75.156,1,-0.183162,1.614482,0.171498,-0.167774,-0.066130,0.039117,-0.982827,19.570090,7.124660,356.671800
75.267,1,-0.189179,1.611199,0.184581,-0.181549,-0.077849,0.041177,-0.979431,21.225520,8.485228,356.777900
75.378,1,-0.191914,1.610598,0.191546,-0.185278,-0.083341,0.044556,-0.978132,21.708140,9.074078,356.527100
