timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
81.206,1,-0.088835,1.689375,0.511038,0.143952,-0.077367,0.004262,0.986547,16.540320,350.911400,359.171300
81.318,1,-0.088690,1.688259,0.510998,0.147738,-0.077454,0.004013,0.985981,16.975000,350.882900,359.103100
81.429,1,-0.088431,1.686801,0.510952,0.152399,-0.076928,0.004052,0.985312,17.514370,350.928300,359.070900
81.541,1,-0.088106,1.686331,0.511345,0.153966,-0.075744,0.003655,0.985162,17.693000,351.056000,359.030300
81.651,1,-0.087962,1.685742,0.512008,0.156039,-0.075578,0.003585,0.984849,17.932160,351.066300,359.004800
81.763,1,-0.088059,1.685326,0.512333,0.157634,-0.076123,0.003681,0.984552,18.117000,350.996600,358.990100
81.874,1,-0.088036,1.685184,0.512747,0.158288,-0.075720,0.003476,0.984479,18.191150,351.038200,358.967000
81.985,1,-0.088121,1.685145,0.513046,0.158848,-0.076420,0.003192,0.984336,18.252660,350.947000,358.914300
82.096,1,-0.088270,1.685197,0.513535,0.159176,-0.076019,0.003050,0.984314,18.289720,350.990800,358.901800
82.208,1,-0.088132,1.685381,0.514002,0.159201,-0.075843,0.002815,0.984325,18.290680,351.007200,358.877100
82.319,1,-0.087944,1.685333,0.514054,0.159528,-0.075692,0.002970,0.984283,18.330040,351.026900,358.895200
82.429,1,-0.087546,1.685662,0.514526,0.159368,-0.075505,0.002569,0.984324,18.308160,351.042300,358.852700
82.541,1,-0.087030,1.685722,0.514694,0.159770,-0.074758,0.002058,0.984317,18.350950,351.120100,358.802400
82.651,1,-0.086096,1.685740,0.515501,0.160066,-0.073827,0.001175,0.984341,18.378440,351.213200,358.712600
82.763,1,-0.084254,1.685797,0.516474,0.159801,-0.068714,-0.001834,0.984753,18.329230,351.767900,358.456200
82.874,1,-0.081045,1.685192,0.517655,0.161613,-0.057013,-0.004407,0.985196,18.538310,353.108600,358.361300
82.985,1,-0.077363,1.684348,0.518833,0.163769,-0.044421,-0.007386,0.985470,18.791400,354.546500,358.238100
83.096,1,-0.075526,1.683863,0.519537,0.164647,-0.042942,-0.009275,0.985374,18.885710,354.682800,358.036500
83.207,1,-0.074742,1.683318,0.520052,0.165630,-0.044001,-0.009731,0.985158,18.995140,354.543000,357.954500
83.318,1,-0.074080,1.682720,0.520419,0.166847,-0.044313,-0.010378,0.984932,19.132030,354.487700,357.862900
83.429,1,-0.074107,1.681986,0.521333,0.169164,-0.043410,-0.010351,0.984577,19.403000,354.586500,357.869100
83.541,1,-0.074202,1.681394,0.521904,0.170093,-0.042548,-0.010711,0.984451,19.510800,354.678600,357.837700
83.652,1,-0.068667,1.682649,0.522994,0.166492,-0.019826,-0.017248,0.985693,19.119280,357.280500,357.537000
83.763,1,-0.048768,1.683933,0.522996,0.158036,0.065676,-0.029507,0.984805,18.369540,7.265959,357.744000
83.874,1,-0.020877,1.684838,0.517685,0.148223,0.179274,-0.038043,0.971825,17.561760,20.710730,358.750000
83.986,1,0.021187,1.683743,0.501034,0.136873,0.336332,-0.058580,0.929901,17.095270,39.616610,358.988200
84.096,1,0.052013,1.681571,0.483475,0.131123,0.433361,-0.076769,0.888319,17.427360,51.800950,358.634000
84.207,1,0.086537,1.678838,0.459695,0.124760,0.520944,-0.094082,0.839167,17.903350,63.398100,358.318900
84.318,1,0.110654,1.677205,0.442648,0.119870,0.570539,-0.104361,0.805746,18.195120,70.300390,358.106100
84.429,1,0.139370,1.676172,0.423995,0.108560,0.617067,-0.116977,0.770558,18.159840,76.929430,357.207200
84.540,1,0.161962,1.676152,0.410979,0.105604,0.650845,-0.124010,0.741532,18.544470,82.088520,357.191700
84.651,1,0.179078,1.675697,0.401247,0.098831,0.684099,-0.128114,0.711216,18.413130,87.312900,357.159900
84.763,1,0.188236,1.676047,0.395984,0.091611,0.724134,-0.134573,0.670170,18.523160,93.962580,357.116700
84.874,1,0.190339,1.676188,0.396836,0.081657,0.760270,-0.135986,0.629944,18.038210,100.259800,357.156900
84.984,1,0.183879,1.676573,0.404207,0.070119,0.814110,-0.140954,0.558964,17.932280,110.640700,357.385100
85.095,1,0.170960,1.676942,0.413755,0.061423,0.860315,-0.141585,0.485839,17.655840,120.793300,358.082200
85.206,1,0.148888,1.679427,0.428947,0.048392,0.909634,-0.144684,0.386383,17.494470,133.751800,358.571900
85.317,1,0.132428,1.679760,0.442130,0.043998,0.934970,-0.144414,0.321000,17.354980,142.006900,359.373300
85.428,1,0.110515,1.677539,0.455842,0.037408,0.958829,-0.142013,0.243062,16.888970,151.574500,0.161696
85.539,1,0.095359,1.675287,0.460802,0.027133,0.970800,-0.147504,0.187226,17.250720,158.145000,359.846900
85.649,1,0.078211,1.671272,0.460873,0.025343,0.979372,-0.159049,0.122032,18.525230,165.901500,0.653974
85.761,1,0.064942,1.667933,0.458608,0.020757,0.981398,-0.170473,0.085828,19.765230,170.125600,0.698891
85.871,1,0.052773,1.663408,0.455455,0.015918,0.980559,-0.185099,0.063166,21.408300,172.719500,0.482127
85.982,1,0.041710,1.659841,0.451733,0.010025,0.979140,-0.197437,0.046933,22.803840,174.525200,0.068251
86.093,1,0.033410,1.658355,0.444947,0.007568,0.978429,-0.202776,0.038750,23.415160,175.452300,359.943400
86.205,1,0.027554,1.655740,0.433273,0.006241,0.977244,-0.209353,0.033556,24.179550,176.041900,359.883700
86.316,1,0.023441,1.654050,0.418878,0.005719,0.975882,-0.215861,0.032045,24.940410,176.201100,359.831200
86.427,1,0.019033,1.650987,0.397164,0.007758,0.974262,-0.222113,0.037686,25.682020,175.546000,359.896700
86.538,1,0.015167,1.650899,0.376654,0.008121,0.972789,-0.227018,0.045581,26.258540,174.561600,359.687200
86.648,1,0.009927,1.651887,0.345382,0.005322,0.971965,-0.227561,0.058927,26.294790,172.815300,358.947100
86.760,1,0.003998,1.651805,0.312917,0.006330,0.969996,-0.232587,0.070510,26.879080,171.369800,358.681900
86.871,1,-0.003227,1.651048,0.277954,0.007869,0.968883,-0.234637,0.078413,27.123270,170.411500,358.612700
86.982,1,-0.010536,1.648907,0.244312,0.009302,0.966763,-0.240238,0.086994,27.783080,169.334700,358.457600
87.093,1,-0.017828,1.646629,0.213867,0.010393,0.964579,-0.246970,0.092116,28.578260,168.666800,358.339300
87.204,1,-0.024606,1.644894,0.187932,0.011594,0.963897,-0.248170,0.095809,28.727430,168.225500,358.353100
87.315,1,-0.029884,1.642113,0.170969,0.011238,0.962479,-0.252415,0.098971,29.216660,167.773000,358.139900
87.426,1,-0.034121,1.642999,0.155276,0.009099,0.962798,-0.251832,0.097558,29.124030,167.889300,357.925900
87.532,1,-0.035508,1.641514,0.148970,0.008363,0.962081,-0.254547,0.097656,29.434140,167.826900,357.787400
87.633,1,-0.035982,1.641531,0.147127,0.006833,0.961422,-0.257912,0.095404,29.816830,168.031400,357.617200
87.744,1,-0.034397,1.642467,0.150609,0.007828,0.962915,-0.253595,0.091781,29.328580,168.569000,357.931000
87.851,1,-0.029665,1.641199,0.162187,0.007313,0.962222,-0.258474,0.085241,29.911760,169.345300,358.017100
87.960,1,-0.021307,1.642571,0.179746,0.007615,0.964781,-0.252563,0.073155,29.238730,170.946300,358.538300
88.068,1,-0.002320,1.643189,0.209454,0.005848,0.965447,-0.254469,0.055887,29.472590,173.077100,358.871200
88.179,1,0.016145,1.644997,0.233264,0.005249,0.965898,-0.255381,0.042364,29.589850,174.777200,359.242400
88.289,1,0.038840,1.638847,0.258601,0.004671,0.964818,-0.261674,0.025113,30.342630,176.943700,359.725900
88.401,1,0.054226,1.626368,0.270920,0.003354,0.965235,-0.260612,0.019808,30.214290,177.579800,359.744800
88.512,1,0.062375,1.620183,0.282118,0.002259,0.961196,-0.275603,0.011866,31.996740,178.542800,359.851600
88.623,1,0.068574,1.625823,0.289228,-0.003795,0.963102,-0.269101,0.002070,31.220140,179.596000,359.435500
88.734,1,0.073509,1.620335,0.292125,0.002265,0.963852,-0.266395,-0.004152,30.898080,180.615000,0.439287
88.846,1,0.077890,1.617703,0.296832,0.004041,0.961157,-0.275973,0.000909,32.040180,180.032600,0.491090
88.946,1,0.078804,1.619908,0.298913,0.005719,0.962314,-0.271879,0.000901,31.552290,180.092500,0.707163
89.046,1,0.079169,1.621336,0.301792,0.004652,0.961358,-0.275262,-0.000051,31.954780,180.179600,0.605939
89.158,1,0.079128,1.625509,0.304042,0.006351,0.962262,-0.272025,0.003898,31.571820,179.727800,0.679351
89.270,1,0.077961,1.628552,0.303773,0.005340,0.963477,-0.267698,0.004684,31.057100,179.587600,0.520491
89.381,1,0.077012,1.627516,0.301220,0.007165,0.962475,-0.271275,0.000637,31.479890,180.178800,0.903461
89.492,1,0.077550,1.627147,0.298940,0.006561,0.962107,-0.272571,0.003442,31.636600,179.795000,0.723333
89.603,1,0.077776,1.627519,0.297718,0.004655,0.962190,-0.272299,0.004625,31.604350,179.571900,0.433241
89.715,1,0.077426,1.626197,0.295960,0.003480,0.961351,-0.275303,0.001131,31.960470,179.982600,0.409796
