timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
134.840,1,0.079415,1.686831,-0.031622,-0.021457,0.038715,0.004962,0.999008,357.520900,4.428318,0.473250
134.952,1,0.080174,1.686382,-0.031607,-0.020236,0.037173,0.003709,0.999097,357.666800,4.254682,0.338707
135.063,1,0.079647,1.685680,-0.031598,-0.016421,0.033160,0.003944,0.999308,358.104200,3.794606,0.389400
135.175,1,0.078924,1.684124,-0.031033,-0.009010,0.028350,0.005007,0.999545,358.951600,3.244343,0.544292
135.286,1,0.077311,1.681794,-0.030075,0.002932,0.019567,0.005963,0.999787,0.322584,2.244368,0.689720
135.397,1,0.075587,1.679657,-0.028806,0.013610,0.011316,0.007068,0.999818,1.550352,1.308046,0.827798
135.508,1,0.071718,1.676939,-0.027249,0.026857,-0.007193,0.007380,0.999586,3.083859,359.197700,0.824434
135.619,1,0.068272,1.674438,-0.025569,0.038847,-0.027968,0.005854,0.998837,4.469659,356.813600,0.547254
135.729,1,0.064417,1.670955,-0.024271,0.055902,-0.049583,0.004258,0.997195,6.425532,354.316400,0.169989
135.841,1,0.064074,1.668924,-0.023281,0.065582,-0.050643,0.006680,0.996539,7.549746,354.207000,0.385615
135.951,1,0.065197,1.667564,-0.022747,0.071819,-0.044286,0.006094,0.996416,8.259845,354.934500,0.334879
136.063,1,0.065927,1.666446,-0.022568,0.077255,-0.040264,0.006771,0.996175,8.885693,355.403700,0.421579
136.173,1,0.066480,1.665269,-0.022383,0.083124,-0.035859,0.007276,0.995867,9.560175,355.917000,0.495678
136.285,1,0.067071,1.662831,-0.022083,0.094153,-0.029697,0.008489,0.995079,10.829290,356.643600,0.659335
136.396,1,0.067539,1.661168,-0.021797,0.101876,-0.023586,0.009315,0.994474,11.716290,357.365100,0.802988
136.507,1,0.067979,1.660334,-0.021870,0.105956,-0.016108,0.009530,0.994195,12.180250,358.240700,0.910663
136.618,1,0.067796,1.660019,-0.022321,0.107506,-0.014745,0.009309,0.994052,12.357330,358.397700,0.899570
136.728,1,0.066828,1.659345,-0.023554,0.109831,-0.017405,0.010305,0.993744,12.629600,358.101400,0.978134
136.840,1,0.065819,1.658297,-0.024995,0.113659,-0.023034,0.009533,0.993207,13.074250,357.435300,0.805845
136.951,1,0.065920,1.658260,-0.026438,0.113487,-0.022491,0.009694,0.993238,13.054370,357.500900,0.832335
137.062,1,0.066997,1.658671,-0.027160,0.112326,-0.017416,0.008324,0.993484,12.913450,358.075400,0.742264
137.173,1,0.068099,1.658963,-0.027586,0.111845,-0.011997,0.007285,0.993627,12.852320,358.694500,0.693091
137.284,1,0.069222,1.658992,-0.028139,0.112485,-0.007742,0.006330,0.993603,12.922310,359.179300,0.637081
137.396,1,0.069788,1.658931,-0.028481,0.112843,-0.006478,0.005435,0.993577,12.962070,359.315300,0.549056
137.507,1,0.070263,1.658959,-0.028674,0.113223,-0.005802,0.004262,0.993543,13.004890,359.378800,0.420698
137.618,1,0.070544,1.659134,-0.028367,0.112918,-0.004734,0.003737,0.993586,12.968920,359.496600,0.373783
137.729,1,0.070479,1.658997,-0.027643,0.114256,-0.005521,0.003258,0.993431,13.123310,359.398400,0.306616
