timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
427.440,1,0.045627,1.611988,-0.021703,-0.130771,-0.074881,0.014997,-0.988467,15.115810,8.585085,359.402700
427.552,1,0.045622,1.615943,-0.024714,-0.117662,-0.073627,0.016350,-0.990186,13.616440,8.399049,359.112600
427.663,1,0.045774,1.616571,-0.025726,-0.117085,-0.075480,0.017071,-0.990102,13.557990,8.605971,359.049300
427.775,1,0.045170,1.615873,-0.025324,-0.119011,-0.078165,0.015220,-0.989694,13.765490,8.949583,359.320300
427.886,1,0.043386,1.615383,-0.023843,-0.119793,-0.076061,0.013019,-0.989795,13.834680,8.734470,359.554500
427.997,1,0.041975,1.614692,-0.022551,-0.121105,-0.075957,0.012958,-0.989645,13.985110,8.725405,359.571900
428.108,1,0.039604,1.614288,-0.021577,-0.122147,-0.078760,0.010746,-0.989324,14.085990,9.088669,359.880500
428.219,1,0.036521,1.614545,-0.021482,-0.121527,-0.079483,0.009935,-0.989351,14.007310,9.183932,359.979900
428.330,1,0.031514,1.614729,-0.022523,-0.120570,-0.079816,0.010088,-0.989440,13.898530,9.218754,359.957800
428.442,1,0.027224,1.615140,-0.023288,-0.119031,-0.080870,0.010190,-0.989539,13.722490,9.337735,359.946000
428.553,1,0.022845,1.615356,-0.025039,-0.118455,-0.082119,0.008918,-0.989518,13.644130,9.500786,0.106467
428.664,1,0.019158,1.615812,-0.026232,-0.117596,-0.083401,0.008602,-0.989516,13.542150,9.653722,0.152785
428.775,1,0.015935,1.615860,-0.027859,-0.117832,-0.085807,0.008232,-0.989285,13.565140,9.942079,0.231922
428.886,1,0.011462,1.615749,-0.029626,-0.117919,-0.087702,0.007500,-0.989114,13.567210,10.174990,0.344561
428.997,1,0.008235,1.615534,-0.030904,-0.118380,-0.088747,0.006922,-0.988970,13.613910,10.307170,0.431600
429.108,1,0.004856,1.615391,-0.032673,-0.118819,-0.090728,0.006176,-0.988743,13.655540,10.551670,0.551130
429.220,1,0.002396,1.615110,-0.034561,-0.118761,-0.091563,0.005921,-0.988674,13.645680,10.653170,0.592027
429.330,1,-0.000248,1.615400,-0.037248,-0.117256,-0.091163,0.004994,-0.988896,13.463070,10.614010,0.677582
429.442,1,-0.002267,1.615700,-0.039643,-0.116088,-0.091141,0.004522,-0.989038,13.323860,10.613980,0.719288
429.552,1,-0.003687,1.615801,-0.041465,-0.115567,-0.090884,0.003878,-0.989126,13.257350,10.590790,0.784959
429.664,1,-0.005088,1.616188,-0.043403,-0.114271,-0.090599,0.003096,-0.989305,13.100430,10.563360,0.857702
429.776,1,-0.006299,1.616829,-0.045050,-0.112448,-0.090626,0.002638,-0.989513,12.886220,10.566440,0.891114
429.886,1,-0.007736,1.617460,-0.046450,-0.110703,-0.091144,0.002327,-0.989663,12.682130,10.625450,0.914741
429.998,1,-0.009167,1.617592,-0.046943,-0.110702,-0.091038,0.001062,-0.989675,12.668560,10.629160,1.060275
430.108,1,-0.010475,1.616993,-0.046599,-0.111938,-0.090841,-0.000321,-0.989554,12.795890,10.628330,1.232283
430.220,1,-0.011384,1.616526,-0.046718,-0.113217,-0.090812,-0.001474,-0.989410,12.930520,10.644760,1.380383
430.330,1,-0.011996,1.616352,-0.047044,-0.113463,-0.090174,-0.001910,-0.989440,12.954990,10.576550,1.425428
430.442,1,-0.012713,1.616303,-0.047678,-0.112930,-0.089212,-0.002181,-0.989587,12.892340,10.465140,1.438192
430.552,1,-0.013335,1.616579,-0.048270,-0.112630,-0.087832,-0.002275,-0.989745,12.858810,10.303420,1.427579
430.664,1,-0.014032,1.616688,-0.048437,-0.112263,-0.086981,-0.003175,-0.989859,12.808690,10.213840,1.517020
430.775,1,-0.014535,1.616682,-0.048359,-0.112985,-0.086474,-0.003444,-0.989821,12.889630,10.160780,1.549416
430.886,1,-0.015507,1.616138,-0.048082,-0.114757,-0.086158,-0.003671,-0.989644,13.091340,10.133820,1.590908
430.997,1,-0.016134,1.615841,-0.047660,-0.115802,-0.086301,-0.004012,-0.989508,13.207700,10.159320,1.643788
431.108,1,-0.017241,1.615312,-0.047424,-0.116951,-0.085324,-0.003491,-0.989460,13.346610,10.042260,1.582170
431.220,1,-0.018402,1.614909,-0.047511,-0.117795,-0.083728,-0.003574,-0.989496,13.445220,9.859467,1.578950
431.330,1,-0.018876,1.614966,-0.048299,-0.117578,-0.082824,-0.003691,-0.989597,13.420620,9.754018,1.577746
431.442,1,-0.018665,1.615655,-0.049659,-0.115613,-0.083396,-0.003538,-0.989781,13.195360,9.811332,1.547161
431.553,1,-0.017920,1.616560,-0.050770,-0.113509,-0.083653,-0.002884,-0.990005,12.959790,9.824778,1.452416
431.664,1,-0.017257,1.617166,-0.051416,-0.112418,-0.083844,-0.002498,-0.990114,12.837990,9.838028,1.398626
431.775,1,-0.016707,1.617674,-0.051793,-0.111546,-0.084060,-0.001985,-0.990196,12.742620,9.853472,1.332633
431.886,1,-0.016311,1.618254,-0.052599,-0.110194,-0.084112,-0.001556,-0.990344,12.591420,9.849272,1.269286
431.997,1,-0.016176,1.618545,-0.053163,-0.109765,-0.084113,-0.001437,-0.990391,12.543320,9.846345,1.251062
432.108,1,-0.015986,1.618645,-0.054283,-0.109226,-0.082809,-0.001090,-0.990561,12.486500,9.687471,1.188391
432.220,1,-0.016181,1.619066,-0.054678,-0.108248,-0.080941,-0.000788,-0.990823,12.379190,9.461740,1.119555
432.330,1,-0.017264,1.619523,-0.055096,-0.106303,-0.075962,0.000936,-0.991428,12.176540,8.852080,0.837857
432.442,1,-0.019731,1.619341,-0.054719,-0.106324,-0.067537,0.000857,-0.992035,12.185110,7.868477,0.742220
432.553,1,-0.022845,1.619537,-0.054705,-0.104869,-0.058334,0.001476,-0.992773,12.028260,6.782925,0.545113
432.664,1,-0.025472,1.619767,-0.054708,-0.103277,-0.052466,0.001015,-0.993268,11.845270,6.100852,0.516445
432.775,1,-0.027358,1.619339,-0.054303,-0.104239,-0.050553,-0.000583,-0.993267,11.947530,5.898878,0.685110
432.886,1,-0.029426,1.618373,-0.053048,-0.106157,-0.049533,-0.002327,-0.993112,12.158740,5.805188,0.887278
432.997,1,-0.031043,1.617479,-0.052401,-0.107258,-0.047187,-0.003287,-0.993105,12.282240,5.545791,0.976467
433.109,1,-0.033608,1.617381,-0.051452,-0.106675,-0.044041,-0.004152,-0.993310,12.213610,5.188045,1.034474
433.220,1,-0.035127,1.617603,-0.050509,-0.105373,-0.043515,-0.005154,-0.993467,12.059100,5.136147,1.137386
433.330,1,-0.036909,1.617646,-0.048897,-0.104742,-0.043748,-0.005837,-0.993520,11.982670,5.170213,1.216154
