timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
68.913,1,0.018229,1.647296,0.467595,-0.119697,-0.020002,-0.005640,-0.992593,13.732840,2.422405,0.942863
69.026,1,0.016565,1.652262,0.464028,-0.102534,-0.015152,-0.003651,-0.994607,11.762250,1.808050,0.606917
69.137,1,0.015007,1.654853,0.461782,-0.094318,-0.010717,-0.003378,-0.995479,10.819190,1.281963,0.510290
69.249,1,0.013236,1.655807,0.460469,-0.091527,-0.006212,-0.004555,-0.995773,10.499280,0.769474,0.594911
69.360,1,0.011700,1.655750,0.461122,-0.092930,-0.004662,-0.005083,-0.995649,10.661390,0.596356,0.640617
69.471,1,0.010420,1.656159,0.462481,-0.091470,-0.004473,-0.006582,-0.995776,10.492570,0.589220,0.811556
69.583,1,0.008892,1.656090,0.462477,-0.092403,-0.006652,-0.009550,-0.995654,10.595550,0.875027,1.180233
69.694,1,0.007153,1.657147,0.462931,-0.086748,-0.005572,-0.010874,-0.996155,9.945314,0.755464,1.316592
69.805,1,0.005322,1.658444,0.465048,-0.078537,0.004349,-0.015318,-0.996784,9.015576,359.636700,1.732205
69.916,1,0.005358,1.657608,0.467545,-0.081878,0.010660,-0.015593,-0.996463,9.410675,358.914400,1.703682
70.027,2,0.006758,1.656069,0.470232,-0.088248,0.010807,-0.015708,-0.995916,10.143490,358.908400,1.710339
70.138,2,0.007836,1.654793,0.471789,-0.093050,0.009986,-0.015303,-0.995494,10.694190,359.006700,1.668464
70.249,2,0.008528,1.653722,0.473514,-0.096594,0.007813,-0.015606,-0.995171,11.098630,359.268100,1.725763
70.361,2,0.007640,1.652792,0.475308,-0.099036,0.012956,-0.016833,-0.994857,11.390170,358.688100,1.807833
70.471,2,0.006517,1.652111,0.476808,-0.101633,0.021206,-0.018138,-0.994431,11.706830,357.747300,1.858912
70.582,2,0.005741,1.651899,0.478510,-0.102278,0.027226,-0.018642,-0.994209,11.793630,357.053200,1.843959
70.693,2,0.006060,1.651024,0.479396,-0.105701,0.028237,-0.018879,-0.993818,12.190370,356.942600,1.849975
70.805,2,0.006133,1.650152,0.480778,-0.109725,0.026510,-0.018677,-0.993433,12.650300,357.146500,1.837789
70.916,2,0.006102,1.649443,0.480796,-0.112769,0.027007,-0.019181,-0.993069,13.003500,357.098900,1.882331
71.027,2,0.004685,1.648145,0.480798,-0.118755,0.031998,-0.019792,-0.992210,13.705220,356.530300,1.868352
71.138,2,0.002762,1.646782,0.480419,-0.124338,0.039836,-0.021031,-0.991217,14.369030,355.634200,1.880334
71.249,2,-0.001055,1.645294,0.480218,-0.130844,0.053309,-0.021489,-0.989735,15.146840,354.059400,1.697042
71.360,2,-0.005078,1.644251,0.479349,-0.134908,0.065578,-0.020702,-0.988469,15.629740,352.598500,1.382432
71.471,2,-0.015373,1.643237,0.476924,-0.140189,0.098854,-0.020263,-0.984969,16.270380,348.641800,0.728198
71.582,2,-0.037671,1.641205,0.469297,-0.148614,0.191545,-0.024663,-0.969854,17.320470,337.572800,359.454200
71.693,2,-0.069536,1.637902,0.451521,-0.160222,0.338254,-0.032042,-0.926761,18.581380,319.412500,357.036700
71.805,2,-0.096238,1.633693,0.426798,-0.167911,0.468209,-0.045433,-0.866327,19.479880,302.401200,355.222700
71.915,2,-0.108521,1.629308,0.405492,-0.170925,0.549071,-0.061920,-0.815765,20.295790,291.163300,354.697500
72.027,2,-0.106804,1.625784,0.381528,-0.176946,0.615485,-0.082452,-0.763590,21.821960,281.163500,354.319000
72.137,2,-0.096615,1.622927,0.366286,-0.178850,0.658980,-0.103392,-0.723234,23.263930,274.214500,354.618300
72.248,2,-0.081616,1.618363,0.342640,-0.177227,0.719123,-0.115052,-0.661978,23.585280,263.918400,353.573900
72.360,2,-0.069764,1.615136,0.320145,-0.182811,0.758697,-0.125500,-0.612543,24.481000,256.135600,352.191500
72.470,2,-0.053295,1.613883,0.291324,-0.175954,0.794195,-0.139563,-0.564638,24.858700,249.118500,352.280400
72.581,2,-0.040465,1.615422,0.267696,-0.165348,0.819803,-0.148003,-0.527900,24.660540,243.968800,352.740200
72.692,2,-0.031788,1.615960,0.245666,-0.155817,0.831473,-0.156004,-0.509938,24.729860,241.654000,353.678400
72.804,2,-0.029482,1.617148,0.222017,-0.144387,0.841382,-0.163692,-0.494403,24.722570,239.754200,354.877000
72.915,2,-0.034485,1.617617,0.199639,-0.137183,0.849557,-0.164534,-0.482039,24.319020,238.130600,355.312700
73.026,2,-0.053356,1.617942,0.178715,-0.138894,0.829960,-0.165837,-0.514173,24.715130,242.727500,356.211900
73.137,2,-0.078531,1.621205,0.184680,-0.144125,0.744165,-0.152953,-0.634076,24.231040,260.589200,358.709500
73.248,2,-0.094599,1.625194,0.226355,-0.150481,0.533290,-0.127326,-0.822645,22.543690,294.698500,3.040494
73.360,2,-0.082051,1.623109,0.267290,-0.163813,0.348101,-0.108969,-0.916579,22.095980,319.445200,5.307738
73.471,2,-0.044053,1.616758,0.312112,-0.199992,0.137251,-0.077590,-0.967029,24.085190,345.121500,5.983374
73.582,2,-0.011777,1.611751,0.341851,-0.211933,0.006967,-0.041298,-0.976386,24.483560,0.245557,4.897206
73.693,2,0.013271,1.607629,0.367272,-0.217867,-0.074970,-0.005864,-0.973077,25.031890,9.430305,2.788428
73.804,2,0.029980,1.600717,0.388246,-0.238598,-0.127101,0.018526,-0.962587,27.648870,15.441550,1.616402
73.915,2,0.039189,1.601457,0.402152,-0.250691,-0.147632,0.031863,-0.956213,29.264090,17.777820,0.859409
74.027,2,0.043535,1.606012,0.423331,-0.235672,-0.155516,0.050527,-0.957977,27.856100,18.063780,358.476500
74.137,2,0.042452,1.605064,0.431500,-0.241924,-0.163095,0.057767,-0.954744,28.737270,18.862440,357.948300
74.249,2,0.040232,1.605318,0.424737,-0.243715,-0.222357,0.070068,-0.941409,29.342600,26.173740,358.452500
74.360,2,0.032999,1.605390,0.404840,-0.244078,-0.295932,0.081345,-0.919910,29.815180,35.574220,359.656600
74.470,2,0.007752,1.602949,0.370938,-0.241690,-0.375373,0.092348,-0.890030,29.970380,46.037540,1.128539
