timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
50.758,1,-0.003862,1.435777,0.188505,0.143291,-0.056676,-0.025992,0.987715,16.267020,352.854600,355.962700
50.870,1,-0.004655,1.435300,0.189661,0.145033,-0.057547,-0.026750,0.987390,16.458970,352.727400,355.843000
50.982,1,-0.005667,1.434725,0.190936,0.145201,-0.058322,-0.026748,0.987320,16.475110,352.634700,355.828600
51.093,1,-0.006412,1.433033,0.192822,0.147986,-0.058630,-0.026653,0.986890,16.796060,352.581200,355.809200
51.204,1,-0.005867,1.431780,0.193401,0.150977,-0.055980,-0.026027,0.986608,17.157340,352.886700,355.903300
51.316,1,-0.006174,1.432133,0.193495,0.149622,-0.054488,-0.025579,0.986909,17.010070,353.080500,355.994700
51.426,1,-0.007849,1.433202,0.193738,0.146839,-0.053658,-0.024092,0.987410,16.702120,353.222200,356.208500
51.537,1,-0.009502,1.432749,0.194804,0.148435,-0.053743,-0.023115,0.987190,16.892880,353.219500,356.309400
51.648,1,-0.011721,1.431556,0.196440,0.150144,-0.060072,-0.024237,0.986540,17.057620,352.438400,356.049800
51.760,1,-0.011567,1.429497,0.197347,0.153402,-0.060335,-0.024513,0.986016,17.430950,352.380600,355.982000
51.871,1,-0.011085,1.429321,0.197750,0.153905,-0.060345,-0.025073,0.985923,17.484670,352.365900,355.910800
51.982,1,-0.009837,1.428469,0.197477,0.154986,-0.059492,-0.025842,0.985785,17.607240,352.445900,355.825200
52.093,1,-0.008686,1.428358,0.197099,0.155358,-0.058401,-0.026048,0.985786,17.653360,352.569400,355.817300
52.205,1,-0.007369,1.428832,0.196558,0.154655,-0.057296,-0.027030,0.985935,17.569440,352.687700,355.727700
52.315,1,-0.006746,1.429392,0.196514,0.153231,-0.057540,-0.026828,0.986149,17.405320,352.672100,355.760200
52.427,1,-0.005990,1.429209,0.196982,0.154340,-0.056452,-0.027209,0.986029,17.535380,352.786900,355.724900
52.538,1,-0.002877,1.429694,0.197544,0.153314,-0.045623,-0.029506,0.986683,17.448770,354.038700,355.658700
52.648,1,0.013448,1.430895,0.197891,0.149338,0.018016,-0.034879,0.988007,17.238560,1.510914,356.185400
52.760,1,0.032159,1.432730,0.196829,0.143182,0.082491,-0.032055,0.985732,16.712320,9.219484,357.632000
52.871,1,0.047336,1.433511,0.196524,0.142263,0.114552,-0.036349,0.982506,16.730840,12.958630,357.676000
52.982,1,0.052901,1.431411,0.197942,0.146956,0.106309,-0.042657,0.982488,17.327560,11.869980,356.842800
53.093,1,0.058076,1.429936,0.198699,0.149775,0.108757,-0.044213,0.981725,17.679560,12.135450,356.736900
53.204,1,0.063452,1.428926,0.198925,0.152528,0.112139,-0.045178,0.980877,18.020290,12.523680,356.719400
53.316,1,0.070569,1.430082,0.197215,0.153400,0.127138,-0.042013,0.979050,18.122790,14.381680,357.391100
53.427,1,0.098144,1.441222,0.185102,0.137733,0.234819,-0.012365,0.962152,15.714650,27.766510,2.434523
53.538,1,0.131809,1.457053,0.161205,0.116981,0.378634,0.029670,0.917645,11.082700,45.658110,8.381166
53.649,1,0.173748,1.471909,0.123957,0.102494,0.525913,0.053419,0.842649,6.692812,64.612160,11.489580
53.761,1,0.205002,1.475728,0.095383,0.102109,0.609170,0.044668,0.785170,6.080435,76.212980,11.282570
53.872,1,0.227377,1.473881,0.080585,0.108472,0.636174,0.028484,0.763352,7.432834,80.302310,10.546810
53.983,1,0.240447,1.471029,0.077676,0.118215,0.630635,0.017170,0.766831,9.186292,79.691690,10.236570
54.094,1,0.245607,1.468664,0.078548,0.126262,0.621384,0.007432,0.773230,10.720750,78.500470,9.869133
54.205,1,0.242420,1.455164,0.097038,0.172296,0.543169,-0.024107,0.821401,18.013200,68.368790,8.926912
54.316,1,0.223451,1.431321,0.123335,0.262477,0.398624,-0.059503,0.876735,30.509750,50.809550,6.995075
54.426,1,0.179690,1.398477,0.147913,0.381133,0.176061,-0.086529,0.903467,45.984420,21.279340,358.173500
54.536,1,0.144030,1.379465,0.155580,0.434368,0.038348,-0.062069,0.897776,51.692040,1.380481,352.758900
54.646,1,0.108745,1.363102,0.154810,0.472673,-0.056950,-0.035482,0.878680,55.752590,346.264400,348.084700
54.756,1,0.094766,1.358175,0.152232,0.478914,-0.067565,-0.018688,0.875058,56.681560,345.649200,349.784100
54.868,1,0.078972,1.364202,0.148562,0.457309,-0.081819,-0.002171,0.885534,54.053920,345.508800,352.297600
