timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
263.968,1,-0.245057,1.686758,-0.226051,0.021270,-0.025298,-0.000798,-0.999453,357.560900,2.899297,0.029774
264.081,1,-0.251037,1.686074,-0.225378,0.022459,-0.031846,0.001106,-0.999240,357.431600,3.655467,359.791200
264.192,1,-0.255824,1.688285,-0.222128,0.027642,-0.034384,-0.000751,-0.999026,356.830900,3.943034,359.977000
264.304,1,-0.259104,1.688819,-0.217295,0.028869,-0.033817,-0.003618,-0.999005,356.679300,3.868771,0.302839
264.414,1,-0.261001,1.687526,-0.212999,0.021572,-0.035106,-0.003440,-0.999145,357.515500,4.018011,0.307319
264.525,1,-0.261997,1.685874,-0.208221,0.012853,-0.035504,-0.004748,-0.999276,358.508700,4.063249,0.491565
264.637,1,-0.261558,1.684309,-0.206363,0.006851,-0.039817,-0.004299,-0.999174,359.196000,4.560760,0.460961
264.748,1,-0.259433,1.682977,-0.205968,0.002422,-0.052159,0.000716,-0.998636,359.727100,5.979888,359.903600
264.859,1,-0.256817,1.684048,-0.206798,0.007603,-0.061402,0.006913,-0.998060,359.179100,7.047040,359.155700
264.969,1,-0.253413,1.687080,-0.207804,0.011477,-0.063475,0.010375,-0.997864,358.763000,7.293150,358.729800
265.081,1,-0.248934,1.689581,-0.210401,0.014856,-0.053035,0.010257,-0.998430,358.362400,6.099298,358.735600
265.192,1,-0.240042,1.691000,-0.216052,0.017431,-0.044148,0.001880,-0.998871,358.014000,5.066661,359.696500
265.303,1,-0.226107,1.691604,-0.224737,0.024254,-0.038809,-0.008009,-0.998920,357.186900,4.429908,0.809882
265.414,1,-0.210348,1.692078,-0.232075,0.025026,-0.036069,-0.014069,-0.998937,357.075900,4.097321,1.509127
265.526,1,-0.186081,1.690414,-0.237532,0.030178,-0.035396,-0.016289,-0.998785,356.477800,4.005669,1.745466
265.637,1,-0.167122,1.683649,-0.239982,0.021971,-0.032521,-0.010945,-0.999170,357.442700,3.702274,1.172568
265.748,1,-0.147177,1.673841,-0.250287,-0.013733,-0.040378,0.012436,-0.999013,1.629892,4.609670,358.639200
265.859,1,-0.138121,1.672114,-0.266535,-0.017722,-0.052412,0.020845,-0.998251,2.152903,5.968114,357.719700
265.969,1,-0.134833,1.672525,-0.289049,0.000681,-0.055914,0.040650,-0.997608,0.182584,6.408523,355.343500
266.081,1,-0.140507,1.670826,-0.308869,0.000242,-0.063025,0.051094,-0.996703,0.341316,7.218959,354.152400
266.192,1,-0.152964,1.670830,-0.329570,-0.002733,-0.073419,0.057926,-0.995614,0.799168,8.388927,353.399000
266.303,1,-0.169514,1.669414,-0.350205,-0.009901,-0.084478,0.060397,-0.994544,1.713353,9.608354,353.193600
266.413,1,-0.187291,1.667317,-0.368937,-0.022077,-0.093537,0.057745,-0.993695,3.134420,10.580680,353.638700
266.524,1,-0.203730,1.668607,-0.383318,-0.026883,-0.098399,0.050685,-0.993492,3.634463,11.138510,354.513500
266.636,1,-0.215755,1.669533,-0.393493,-0.033067,-0.100785,0.039609,-0.993569,4.226143,11.431290,355.857300
266.747,1,-0.226757,1.667809,-0.407751,-0.044690,-0.091018,0.023155,-0.994577,5.342516,10.355770,357.817100
266.858,1,-0.231553,1.664725,-0.420102,-0.052055,-0.066579,0.017403,-0.996270,6.087087,7.561612,358.401100
266.969,1,-0.234152,1.664544,-0.433777,-0.065600,-0.012963,0.007078,-0.997737,7.532373,1.441417,359.282000
267.080,1,-0.233203,1.666742,-0.441873,-0.050025,0.031232,-0.000567,-0.998259,5.734085,356.410200,359.885300
267.191,1,-0.229034,1.665640,-0.442529,-0.049696,0.061454,-0.016648,-0.996733,5.803307,353.022800,1.559753
267.302,1,-0.222796,1.664298,-0.432908,-0.047648,0.089983,-0.032864,-0.994260,5.777339,349.822500,3.271357
267.413,1,-0.217348,1.658103,-0.414199,-0.053951,0.129798,-0.052611,-0.988673,6.911615,345.355800,5.202890
267.524,1,-0.215186,1.649606,-0.387651,-0.070092,0.175210,-0.063754,-0.979961,9.190430,340.195600,5.836879
267.635,1,-0.218462,1.643718,-0.358724,-0.083471,0.206044,-0.066834,-0.972683,10.948240,336.615600,5.588950
267.747,1,-0.231923,1.637452,-0.314926,-0.093692,0.226887,-0.068137,-0.967006,12.246650,334.153900,5.240806
267.858,1,-0.251273,1.629888,-0.276880,-0.101182,0.227503,-0.065437,-0.966293,13.021510,334.043900,4.734940
267.968,1,-0.287277,1.621514,-0.225250,-0.117805,0.214577,-0.058218,-0.967827,14.655880,335.472000,3.682213
268.080,1,-0.327542,1.626087,-0.176876,-0.118037,0.206150,-0.048699,-0.970154,14.424650,336.350400,2.712020
268.191,1,-0.368476,1.631588,-0.130489,-0.119491,0.201259,-0.033202,-0.971656,14.215680,336.716700,0.970859
268.302,1,-0.406380,1.632900,-0.088123,-0.116683,0.204053,-0.025746,-0.971640,13.724550,336.296600,0.142341
268.413,1,-0.438446,1.634393,-0.049230,-0.129206,0.207687,-0.031884,-0.969100,15.288030,335.872700,0.482867
268.525,1,-0.464048,1.639421,-0.012559,-0.118728,0.219021,-0.032037,-0.967940,14.115390,334.573300,0.591499
268.636,1,-0.478654,1.640433,0.017507,-0.113816,0.227258,-0.036399,-0.966476,13.682640,333.667400,1.098448
268.747,1,-0.484711,1.640219,0.053046,-0.106156,0.236132,-0.040699,-0.965047,12.950660,332.691200,1.670993
268.858,1,-0.478089,1.641639,0.082559,-0.093720,0.229522,-0.040822,-0.967920,11.546670,333.532800,2.105921
268.969,1,-0.458792,1.649739,0.126217,-0.082072,0.183720,-0.036608,-0.978862,10.027720,338.952000,2.416031
269.081,1,-0.435686,1.654723,0.164970,-0.079737,0.124923,-0.030933,-0.988473,9.518423,345.793900,2.396028
269.192,1,-0.413383,1.656222,0.198619,-0.078586,0.074016,-0.024728,-0.993848,9.199058,351.656900,2.178182
269.303,1,-0.391500,1.656917,0.226076,-0.082283,0.016293,-0.016422,-0.996341,9.468180,358.270800,1.745321
269.414,1,-0.373663,1.656907,0.244987,-0.079733,-0.036632,-0.012407,-0.996066,9.086726,4.353291,1.773336
269.526,1,-0.354358,1.658184,0.266351,-0.086340,-0.097136,-0.004308,-0.991510,9.809705,11.316860,1.472225
269.636,1,-0.341611,1.657344,0.279810,-0.094422,-0.137311,0.000564,-0.986017,10.740300,15.991950,1.447423
269.747,1,-0.327539,1.654615,0.292683,-0.107714,-0.184787,0.008765,-0.976819,12.337750,21.568230,1.330610
269.858,1,-0.319880,1.653597,0.303014,-0.114022,-0.214795,0.015623,-0.969855,13.172360,25.102550,1.099178
269.969,1,-0.313904,1.652670,0.320413,-0.122048,-0.245094,0.025868,-0.961439,14.321540,28.677850,0.596339
270.080,1,-0.312470,1.651687,0.340619,-0.127223,-0.273459,0.037933,-0.952678,15.257160,32.010060,359.840000
270.191,1,-0.314122,1.650208,0.363853,-0.132249,-0.300028,0.043309,-0.943725,15.997860,35.252920,359.857700
270.303,1,-0.317880,1.644590,0.388141,-0.140949,-0.316046,0.046591,-0.937058,17.073830,37.291900,0.106441
270.414,1,-0.320050,1.638855,0.413040,-0.150965,-0.325106,0.048863,-0.932271,18.255300,38.518210,0.425496
