timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
75.499,1,0.027829,1.670482,0.036765,-0.110427,0.026076,0.031177,-0.993053,12.573570,356.553500,356.023700
75.611,1,0.035163,1.669216,0.038105,-0.112061,0.022596,0.032302,-0.992919,12.772220,356.937000,355.930500
75.723,1,0.043332,1.668155,0.039964,-0.111863,0.015415,0.033644,-0.993034,12.775380,357.758500,355.868200
75.834,1,0.054723,1.666499,0.043037,-0.112393,0.004011,0.035949,-0.993005,12.880870,359.056800,355.746800
75.945,1,0.072739,1.662990,0.047230,-0.118251,-0.021982,0.045641,-0.991691,13.682660,1.934765,354.962000
76.056,1,0.094522,1.657988,0.051454,-0.128382,-0.059924,0.056417,-0.988304,15.101050,6.181490,354.285800
76.167,1,0.129948,1.650131,0.058335,-0.141810,-0.117223,0.072907,-0.980221,17.163710,12.643140,353.408200
76.278,1,0.159865,1.644078,0.061356,-0.148710,-0.160997,0.082244,-0.972215,18.399330,17.705990,353.219300
76.388,1,0.198321,1.636371,0.062541,-0.148411,-0.213440,0.087209,-0.961672,18.824690,23.976950,353.668600
76.500,1,0.223766,1.630487,0.060543,-0.149708,-0.249878,0.089305,-0.952456,19.257310,28.416880,354.206100
76.611,1,0.245262,1.628064,0.055030,-0.152855,-0.290565,0.095165,-0.939761,20.035250,33.390070,354.500500
76.722,1,0.250321,1.633221,0.047515,-0.135034,-0.325086,0.090883,-0.931572,18.100000,37.690160,355.079300
76.833,1,0.240003,1.642232,0.040243,-0.098443,-0.363421,0.075422,-0.923334,13.686600,42.488950,356.002900
76.945,1,0.212907,1.644551,0.036153,-0.070824,-0.401105,0.064218,-0.911030,10.402520,47.206030,356.491400
77.057,1,0.185490,1.646922,0.040901,-0.064284,-0.426384,0.061333,-0.900168,9.673640,50.417510,356.766700
77.168,1,0.150766,1.642171,0.054260,-0.064623,-0.434918,0.056234,-0.896386,9.483781,51.549400,357.408100
77.279,1,0.125033,1.637066,0.063989,-0.072513,-0.434151,0.053202,-0.896340,10.147780,51.519820,358.113200
77.390,1,0.100754,1.649084,0.071401,-0.072108,-0.426559,0.050454,-0.900168,9.954320,50.560850,358.294300
77.501,1,0.088786,1.663365,0.069888,-0.046695,-0.411223,0.042024,-0.909368,6.862555,48.534080,357.805000
77.612,1,0.088348,1.668738,0.061896,-0.033761,-0.394626,0.044877,-0.917124,5.586364,46.406650,356.793500
77.724,1,0.102513,1.676078,0.050068,-0.015103,-0.384098,0.044262,-0.922107,3.546245,45.103150,355.976700
77.835,1,0.121569,1.680969,0.036189,-0.007153,-0.376369,0.036040,-0.925741,2.313802,44.178200,356.480300
77.947,1,0.152490,1.692913,0.015293,0.002782,-0.368210,0.033296,-0.929142,1.108784,43.200440,356.334300
78.058,1,0.174367,1.695965,-0.003287,0.008385,-0.367758,0.031477,-0.929351,0.433573,43.164810,356.291700
78.169,1,0.198848,1.697526,-0.025266,0.007382,-0.357854,0.022994,-0.933465,0.153317,41.946070,357.236700
78.281,1,0.218093,1.702746,-0.039824,0.009304,-0.342629,0.019624,-0.939220,359.769200,40.089140,357.521800
78.391,1,0.236921,1.704031,-0.048772,0.017497,-0.330473,0.016807,-0.943504,358.744700,38.633980,357.519000
78.503,1,0.253906,1.699533,-0.048140,0.018433,-0.324709,0.021766,-0.945384,358.812800,37.943410,356.954100
78.614,1,0.262238,1.698430,-0.035552,0.015291,-0.325102,0.023884,-0.945254,359.233500,37.980550,356.841400
78.725,1,0.262232,1.696655,-0.013675,0.020611,-0.340975,0.015616,-0.939717,358.390400,39.921380,357.511300
78.837,1,0.255508,1.688416,0.011833,0.021032,-0.364324,0.010769,-0.930973,358.205600,42.776230,357.971700
78.948,1,0.249006,1.684372,0.045688,0.027356,-0.385356,0.008700,-0.922321,357.492100,45.398090,357.869900
79.059,1,0.250072,1.678174,0.067722,0.022847,-0.398736,0.006027,-0.916762,357.874700,47.043380,358.321500
79.170,1,0.256194,1.675116,0.087040,0.010031,-0.405142,0.006065,-0.914179,359.230700,47.810980,358.898800
79.281,1,0.271792,1.670906,0.100338,0.018881,-0.402351,0.006684,-0.915266,358.327700,47.483540,358.427600
79.392,1,0.296906,1.666244,0.110619,0.020657,-0.400028,0.013164,-0.916176,358.434500,47.206680,357.669600
79.504,1,0.329481,1.663708,0.118171,0.026884,-0.386012,0.013086,-0.922009,357.737800,45.485500,357.425300
79.615,1,0.366104,1.662889,0.125277,0.027222,-0.368315,0.017236,-0.929143,357.828500,43.303740,357.012400
79.726,1,0.419539,1.671642,0.139896,0.034196,-0.346886,0.023421,-0.936991,357.258300,40.723340,356.118600
79.837,1,0.458233,1.675935,0.153055,0.034640,-0.329072,0.022640,-0.943398,357.107800,38.554180,356.238800
79.948,1,0.500568,1.677397,0.169456,0.029795,-0.307627,0.023292,-0.950755,357.574200,35.935130,356.406500
80.059,1,0.525794,1.677867,0.181066,0.027927,-0.293680,0.022390,-0.955234,357.696000,34.247620,356.604600
80.170,1,0.552954,1.677449,0.196210,0.027251,-0.280724,0.020906,-0.959174,357.676700,32.691100,356.821300
80.281,1,0.572831,1.675547,0.209364,0.022699,-0.272790,0.021671,-0.961562,358.176000,31.726050,356.899500
80.391,1,0.588569,1.673521,0.221691,0.019605,-0.260722,0.022366,-0.964956,358.500200,30.279580,356.938700
80.503,1,0.599180,1.671558,0.233822,0.014858,-0.249719,0.025533,-0.967868,359.082700,28.960790,356.740800
80.613,1,0.605095,1.671543,0.245834,0.015545,-0.245448,0.022824,-0.969016,358.915800,28.455830,357.026500
80.725,1,0.608730,1.671155,0.262160,0.017312,-0.242467,0.021691,-0.969763,358.678800,28.108760,357.106500
80.837,1,0.613293,1.672078,0.279777,0.016375,-0.232432,0.023522,-0.972190,358.802200,26.923870,356.941200
80.948,1,0.625058,1.668658,0.301016,0.005075,-0.218488,0.030246,-0.975358,0.190053,25.246750,356.490200
81.059,1,0.632663,1.667834,0.313467,-0.001449,-0.216095,0.038063,-0.975629,1.104584,24.937240,355.775900
81.170,1,0.630356,1.666070,0.320272,-0.003430,-0.212503,0.034528,-0.976544,1.224715,24.512710,356.216100
81.281,1,0.616702,1.663480,0.315630,-0.005324,-0.202814,0.030976,-0.978713,1.317145,23.376280,356.646900
81.392,1,0.596211,1.669081,0.302890,0.008789,-0.200860,0.028914,-0.979154,359.679400,23.194860,356.551400
81.503,1,0.568063,1.671995,0.285467,0.021062,-0.210429,0.024204,-0.977083,358.225100,24.357560,356.778900
81.614,1,0.536093,1.669994,0.268020,0.029693,-0.216857,0.021073,-0.975524,357.203200,25.141540,356.901200
81.725,1,0.488375,1.667333,0.244500,0.036617,-0.226059,0.018343,-0.973252,356.389000,26.247260,356.998400
81.836,1,0.451800,1.667476,0.225640,0.038953,-0.227924,0.017886,-0.972735,356.122200,26.476700,356.980600
81.948,1,0.409420,1.667343,0.202544,0.040181,-0.239189,0.024562,-0.969830,356.205000,27.836070,356.157700
82.059,1,0.381667,1.667939,0.186144,0.039216,-0.249948,0.022290,-0.967208,356.289400,29.095780,356.396400
82.169,1,0.353634,1.668998,0.166161,0.043649,-0.258725,0.026928,-0.964589,355.970400,30.180070,355.714800
82.281,1,0.332639,1.669361,0.152038,0.045240,-0.265376,0.026079,-0.962730,355.798300,30.978360,355.731800
82.391,1,0.313267,1.668832,0.141752,0.048653,-0.268179,0.022783,-0.961870,355.332400,31.322040,355.977000
82.503,1,0.293517,1.668397,0.137966,0.050216,-0.263440,0.010688,-0.963309,354.772200,30.713570,357.292000
82.614,1,0.278080,1.667505,0.141230,0.046858,-0.217021,0.003946,-0.975034,354.855700,25.168940,358.387100
82.725,1,0.266538,1.666777,0.149917,0.041345,-0.120568,0.009355,-0.991800,355.425400,13.927820,358.360100
82.836,1,0.264494,1.665030,0.157827,0.039348,-0.035474,0.016228,-0.998464,355.559500,4.148063,357.976800
82.947,1,0.278382,1.662697,0.168409,0.041392,0.068080,0.029316,-0.996390,355.039000,352.314100,356.962900
83.058,1,0.308374,1.660810,0.179818,0.042031,0.122151,0.040194,-0.990806,354.657500,346.130100,356.004200
83.169,1,0.371958,1.659042,0.200648,0.043036,0.151872,0.053809,-0.985996,354.191100,342.759600,354.633900
83.281,1,0.442865,1.661126,0.222607,0.044210,0.161194,0.058956,-0.984168,353.913700,341.709200,354.124400
83.392,1,0.511846,1.666655,0.245547,0.047915,0.160610,0.073297,-0.983126,353.237300,341.884200,352.551700
83.503,1,0.567043,1.669737,0.265091,0.040149,0.160732,0.076785,-0.983187,354.051700,341.846000,352.020000
83.614,1,0.605624,1.671486,0.276990,0.032962,0.164255,0.079916,-0.982623,354.777000,341.406300,351.556400
83.725,1,0.644898,1.672887,0.289139,0.034632,0.164066,0.083973,-0.982258,354.514800,341.461000,351.123300
83.836,1,0.666278,1.673027,0.295956,0.032718,0.166330,0.089140,-0.981488,354.613200,341.210500,350.513100
83.948,1,0.681177,1.672124,0.295786,0.030031,0.171984,0.084146,-0.981040,354.959000,340.507600,351.061600
84.058,1,0.684759,1.671541,0.289612,0.031222,0.175489,0.085634,-0.980253,354.763500,340.115800,350.933200
84.169,1,0.679467,1.671831,0.275361,0.035444,0.176925,0.087000,-0.979731,354.247300,339.986900,350.866800
84.281,1,0.667640,1.670461,0.256117,0.035536,0.185904,0.082865,-0.978423,354.240700,338.917600,351.390600
