timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
24.159,1,0.056454,1.623788,-0.009591,0.076117,0.025929,-0.042057,0.995874,8.846436,2.624308,355.366600
24.270,1,0.054538,1.624544,-0.008343,0.074918,0.020084,-0.040091,0.996181,8.677583,1.971435,355.540300
24.382,1,0.053992,1.624013,-0.007771,0.075138,0.017667,-0.039145,0.996248,8.690424,1.699614,355.628900
24.493,1,0.053325,1.624272,-0.006967,0.075269,0.013035,-0.039612,0.996291,8.685600,1.159829,355.534400
24.605,1,0.053362,1.623660,-0.007010,0.078565,0.010342,-0.039131,0.996087,9.051630,0.838637,355.567000
24.716,1,0.054365,1.623946,-0.007567,0.077272,0.011913,-0.039751,0.996146,8.910738,1.020257,355.509200
24.827,1,0.056173,1.624178,-0.007694,0.075370,0.015877,-0.041292,0.996174,8.712373,1.472925,355.365100
24.938,1,0.056946,1.623655,-0.007395,0.078553,0.018764,-0.041313,0.995877,9.091377,1.792225,355.391500
25.049,1,0.058346,1.622336,-0.007204,0.085187,0.022226,-0.041801,0.995240,9.870478,2.159151,355.376300
25.160,1,0.060337,1.621146,-0.007275,0.090552,0.026292,-0.043161,0.994609,10.509440,2.593054,355.268900
25.271,1,0.061671,1.619788,-0.007536,0.096203,0.027870,-0.045655,0.993924,11.173540,2.723536,355.006500
25.382,1,0.061878,1.618830,-0.007980,0.099984,0.026657,-0.045482,0.993592,11.601990,2.567292,355.019100
25.493,1,0.061266,1.618228,-0.008092,0.102663,0.023130,-0.044846,0.993436,11.891070,2.152250,355.054800
25.604,1,0.060536,1.617634,-0.008471,0.104674,0.019647,-0.044639,0.993310,12.104900,1.739814,355.038200
25.715,1,0.059832,1.617353,-0.009043,0.105688,0.017944,-0.044386,0.993246,12.212640,1.539789,355.047200
25.826,1,0.058274,1.616957,-0.009800,0.106858,0.015061,-0.043087,0.993226,12.331410,1.214719,355.163200
25.938,1,0.056991,1.617205,-0.010074,0.105470,0.010974,-0.041734,0.993486,12.150540,0.761984,355.270200
26.049,1,0.052100,1.619790,-0.011222,0.092033,0.002454,-0.029183,0.995325,10.564840,359.971600,356.638500
26.161,1,0.043256,1.621539,-0.014533,0.083499,-0.006653,-0.008054,0.996453,9.572722,359.151400,359.002700
26.272,1,0.031913,1.621922,-0.015002,0.080398,-0.027778,0.016156,0.996245,9.270142,356.936200,1.609684
26.382,1,0.022832,1.620149,-0.016493,0.087664,-0.050960,0.030527,0.994377,10.221410,354.402300,3.015747
26.493,1,0.021363,1.621359,-0.020614,0.085866,-0.056006,0.023369,0.994457,9.985403,353.740600,2.144948
26.605,1,0.027614,1.624517,-0.024679,0.074733,-0.030793,0.008451,0.996692,8.597516,356.514100,0.709459
26.716,1,0.037413,1.626974,-0.024383,0.064303,-0.002505,-0.013521,0.997836,7.369013,359.610700,358.422300
26.827,1,0.051799,1.625856,-0.021360,0.066413,0.047201,-0.032208,0.996155,7.779157,5.197814,356.650000
26.938,1,0.063155,1.625042,-0.021954,0.069905,0.093990,-0.041584,0.992245,8.426596,10.525910,355.978000
27.049,1,0.078584,1.626363,-0.028239,0.060929,0.166389,-0.051039,0.982852,7.859992,18.898670,355.364900
27.161,1,0.092826,1.628891,-0.037190,0.045153,0.246605,-0.056537,0.966411,6.612755,28.339580,354.975100
27.271,1,0.109519,1.632161,-0.049971,0.020456,0.353915,-0.057359,0.933293,4.518619,41.324160,354.671000
27.383,1,0.119870,1.634554,-0.060879,-0.003428,0.438888,-0.058496,0.896629,2.590554,52.021930,353.798900
27.494,1,0.124045,1.636386,-0.069355,-0.015906,0.483917,-0.049627,0.873561,1.159791,57.909910,354.138700
27.606,1,0.125590,1.638622,-0.076004,-0.027763,0.507083,-0.042116,0.860420,359.709900,61.040030,354.224400
27.717,1,0.125046,1.639349,-0.077652,-0.030984,0.506148,-0.040604,0.860933,359.298300,60.938670,354.186700
27.828,1,0.120313,1.640220,-0.073931,-0.035279,0.487161,-0.039981,0.871683,358.707800,58.466880,354.024700
27.940,1,0.115755,1.640712,-0.068897,-0.036555,0.474616,-0.035905,0.878700,358.271800,56.834780,354.385000
28.050,1,0.111061,1.640862,-0.061947,-0.036234,0.458990,-0.031776,0.887134,357.987400,54.803200,354.853900
28.162,1,0.109211,1.640766,-0.057154,-0.033805,0.447955,-0.027456,0.892995,357.949700,53.361120,355.447500
28.272,1,0.109172,1.640684,-0.054363,-0.032912,0.438232,-0.027399,0.897841,357.989400,52.112200,355.521000
28.384,1,0.110289,1.640472,-0.052684,-0.032629,0.430283,-0.028532,0.901653,358.035100,51.100750,355.435600
28.495,1,0.112436,1.639517,-0.052063,-0.029287,0.429245,-0.031737,0.902155,358.533200,50.950680,355.271600
28.606,1,0.114814,1.638606,-0.051284,-0.026878,0.432723,-0.035353,0.900432,358.979700,51.379770,355.012300
28.716,1,0.116374,1.637500,-0.050335,-0.021503,0.436280,-0.037100,0.898789,359.640100,51.800040,355.097900
28.827,1,0.116248,1.632194,-0.045070,0.008976,0.422879,-0.044810,0.905033,3.103840,49.974400,355.777700
