timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
223.652,1,-0.008229,1.564434,-0.114257,-0.317554,0.087528,0.024516,-0.943874,36.524760,346.997800,352.717200
223.766,1,-0.007892,1.586143,-0.113203,-0.252556,0.088982,0.028569,-0.963058,28.774850,347.760600,353.450800
223.877,1,-0.005656,1.625232,-0.115708,-0.100784,0.082204,0.039528,-0.990718,11.139540,349.971900,354.450000
223.981,1,-0.000751,1.650650,-0.127954,-0.010390,0.070071,0.041339,-0.996631,0.854692,351.920600,355.189200
224.092,1,0.003471,1.656667,-0.134489,0.008838,0.060240,0.040057,-0.997341,358.713300,353.137800,355.477200
224.203,1,0.007601,1.660121,-0.137506,0.022876,0.050836,0.040318,-0.997631,357.148800,354.277500,355.514000
224.314,1,0.010664,1.661017,-0.138002,0.024617,0.043109,0.042690,-0.997854,356.972800,355.178700,355.228000
224.425,1,0.012740,1.660877,-0.138620,0.023190,0.034924,0.046643,-0.998032,357.160100,356.122100,354.744600
224.536,1,0.011315,1.659974,-0.136597,0.017701,0.030464,0.043355,-0.998438,357.822900,356.598100,355.091900
224.647,1,0.006741,1.655417,-0.133241,-0.008382,0.033902,0.038845,-0.998635,0.808256,356.079600,355.517200
224.759,1,0.000617,1.648266,-0.127464,-0.037055,0.042754,0.036291,-0.997738,4.062243,354.938400,355.654200
224.870,1,-0.017082,1.624861,-0.121630,-0.138102,0.101107,0.027217,-0.984868,15.457330,347.618100,355.147200
224.981,1,-0.033401,1.609740,-0.116683,-0.185463,0.168916,0.033106,-0.967458,20.344880,338.796500,352.233100
225.092,1,-0.044291,1.602357,-0.115322,-0.211181,0.208145,0.039364,-0.954216,22.745500,333.336200,349.817500
225.196,1,-0.049778,1.600135,-0.114156,-0.217117,0.222149,0.040336,-0.949675,23.232280,331.430100,349.143600
225.297,1,-0.050741,1.602307,-0.114277,-0.211882,0.220250,0.038293,-0.951383,22.724090,331.839400,349.619600
225.408,1,-0.039045,1.626077,-0.111886,-0.114351,0.158778,0.038204,-0.979926,12.238300,340.891500,353.467100
225.521,1,-0.019441,1.643986,-0.117598,-0.044081,0.068624,0.037905,-0.995947,4.738155,351.922400,355.306100
225.633,1,-0.007470,1.645863,-0.123869,-0.042951,0.027024,0.044855,-0.997704,4.777105,356.676300,354.713000
225.745,1,-0.000904,1.644439,-0.129698,-0.047790,0.013951,0.051355,-0.997439,5.388112,358.115600,354.016600
225.856,1,0.000340,1.643869,-0.134858,-0.053857,0.015518,0.053168,-0.997011,6.069932,357.886700,353.782900
225.967,1,-0.001975,1.643468,-0.138656,-0.057262,0.020044,0.052128,-0.996796,6.434508,357.350800,353.863900
226.078,1,-0.004582,1.643676,-0.140490,-0.058742,0.022769,0.048826,-0.996818,6.597086,357.049600,354.221500
226.189,1,-0.007974,1.643635,-0.141500,-0.058793,0.033593,0.046566,-0.996618,6.549339,355.818900,354.410400
226.301,1,-0.009485,1.643736,-0.141269,-0.060601,0.037434,0.047029,-0.996351,6.732793,355.362400,354.322200
226.411,1,-0.009865,1.643924,-0.140020,-0.060315,0.033685,0.047827,-0.996464,6.717872,355.790400,354.257000
226.523,1,-0.010558,1.645218,-0.138958,-0.054708,0.022142,0.052407,-0.996880,6.128219,357.124500,353.827400
226.634,1,-0.012008,1.646283,-0.137729,-0.049681,0.001669,0.052356,-0.997391,5.677414,359.508800,353.965900
226.745,1,-0.012442,1.647280,-0.135069,-0.051497,-0.030723,0.051060,-0.996894,6.073884,3.228119,354.307100
226.856,1,-0.012821,1.647792,-0.132187,-0.048556,-0.053159,0.053046,-0.995993,5.875233,5.812484,354.201200
226.968,1,-0.014013,1.646056,-0.130054,-0.053170,-0.065884,0.055670,-0.994853,6.495686,7.237224,354.005600
227.079,1,-0.015687,1.645681,-0.130243,-0.053120,-0.065312,0.053995,-0.994986,6.474495,7.182518,354.194400
227.189,1,-0.016993,1.646258,-0.132056,-0.049960,-0.059000,0.052279,-0.995635,6.064807,6.482079,354.332300
227.301,1,-0.005301,1.649655,-0.136848,-0.034270,-0.109057,0.056619,-0.991830,4.607489,12.306420,353.962600
227.412,1,0.020327,1.652269,-0.150196,-0.013522,-0.259451,0.057736,-0.963934,3.211868,29.961010,354.004200
227.524,1,0.043542,1.653547,-0.172152,-0.001277,-0.438684,0.056828,-0.896842,2.989363,51.979230,354.206200
227.635,1,0.052344,1.653744,-0.192322,0.002416,-0.574619,0.058710,-0.816309,3.642306,70.104670,354.328300
227.747,1,0.047046,1.656265,-0.207599,0.000229,-0.694495,0.057043,-0.717233,4.525607,87.967580,355.273400
227.858,1,0.033894,1.656850,-0.211658,0.000220,-0.764832,0.052677,-0.642072,4.605597,99.816120,356.089300
227.969,1,0.011990,1.656062,-0.203857,-0.002735,-0.823417,0.046326,-0.565536,4.553223,110.926800,357.246200
228.081,1,-0.005393,1.650272,-0.190544,-0.002179,-0.851962,0.042004,-0.521912,4.234912,116.931400,357.693700
228.191,1,-0.019401,1.648268,-0.174824,-0.007484,-0.872621,0.051058,-0.485664,5.530684,121.701500,357.896600
228.303,1,-0.029324,1.646437,-0.159955,-0.001117,-0.889019,0.050030,-0.455128,5.161961,125.667200,357.493600
228.414,1,-0.037978,1.643408,-0.151061,-0.002466,-0.903997,0.055448,-0.423921,5.873904,129.626600,357.548300
228.525,1,-0.048771,1.642289,-0.145238,0.006815,-0.927798,0.055390,-0.368885,5.609868,136.484200,356.917800
228.637,1,-0.056900,1.638706,-0.143329,0.008589,-0.945008,0.058350,-0.321686,6.013106,142.239500,356.900500
228.748,1,-0.070369,1.635426,-0.142440,0.014046,-0.968159,0.055618,-0.243676,5.788060,151.587100,356.871200
228.859,1,-0.081700,1.632892,-0.140984,0.020250,-0.982964,0.049317,-0.175899,5.153789,159.560800,356.709900
228.969,1,-0.093306,1.629768,-0.138197,0.023873,-0.994109,0.044289,-0.095995,4.788206,168.834100,356.780400
229.081,1,-0.099726,1.626794,-0.134885,0.025016,-0.997347,0.040042,-0.055409,4.421885,173.519500,356.875900
229.192,1,-0.104073,1.626320,-0.132060,0.024949,-0.998263,0.039006,-0.036442,4.362047,175.703400,356.973000
229.304,1,-0.107138,1.626229,-0.131053,0.028187,-0.998283,0.038255,-0.034253,4.269466,175.943400,356.614000
