timestamp,level,px,py,pz,rx,ry,rz,rw,ex,ey,ez
172.501,1,-0.171709,1.665904,-0.265554,0.016804,0.007483,0.019243,-0.999646,358.058200,359.179300,357.808300
172.612,1,-0.172993,1.666994,-0.264205,0.019823,0.007520,0.017249,-0.999627,357.713900,359.177100,358.039300
172.724,1,-0.172402,1.667761,-0.263252,0.021994,0.008013,0.014521,-0.999621,357.466500,359.117900,358.355000
172.835,1,-0.170291,1.666845,-0.263117,0.018056,0.006936,0.013081,-0.999727,357.920600,359.232000,358.514700
172.946,1,-0.167316,1.666612,-0.263411,0.016673,0.008954,0.013255,-0.999733,358.076000,358.998900,358.497600
173.057,1,-0.164817,1.666516,-0.264403,0.016174,0.010402,0.013266,-0.999727,358.131000,358.832300,358.498600
173.168,1,-0.161337,1.665843,-0.265855,0.013029,0.008992,0.014435,-0.999771,358.492300,358.991000,358.358900
173.279,1,-0.160028,1.664942,-0.266945,0.007412,0.015033,0.016664,-0.999721,359.122100,358.291600,358.103100
173.390,1,-0.160609,1.664615,-0.268244,0.004581,0.033446,0.020322,-0.999224,359.397500,356.178000,357.689900
173.502,1,-0.160831,1.667570,-0.270356,0.017153,0.042242,0.021168,-0.998736,357.934000,355.198400,357.658300
173.612,1,-0.158679,1.671662,-0.273880,0.038381,0.036868,0.021398,-0.998354,355.514100,355.860000,357.706500
173.724,1,-0.155736,1.674478,-0.276968,0.054063,0.030942,0.021748,-0.997821,353.728700,356.574200,357.690600
173.835,1,-0.152846,1.677970,-0.279606,0.069078,0.029647,0.019367,-0.996983,352.016500,356.732800,358.002300
173.946,1,-0.149880,1.680683,-0.282109,0.080010,0.031802,0.018756,-0.996110,350.758900,356.494300,358.126000
174.058,1,-0.149090,1.681542,-0.283004,0.084669,0.034746,0.020797,-0.995586,350.210100,356.179300,357.934000
174.169,1,-0.149030,1.681818,-0.283915,0.087265,0.033415,0.021762,-0.995387,349.910900,356.347300,357.817600
174.280,1,-0.149586,1.680501,-0.284258,0.082195,0.029943,0.024840,-0.995857,350.491400,356.770900,357.410900
174.391,1,-0.150500,1.679944,-0.284530,0.082051,0.028438,0.028157,-0.995824,350.501700,356.976800,357.012000
174.502,1,-0.153021,1.679149,-0.284327,0.082187,0.032511,0.028665,-0.995674,350.472100,356.510300,356.992800
174.613,1,-0.156030,1.678175,-0.283633,0.079648,0.038588,0.027900,-0.995685,350.748900,355.793500,357.130300
174.724,1,-0.159225,1.677942,-0.282965,0.078606,0.044402,0.027741,-0.995530,350.852800,355.116600,357.198500
174.836,1,-0.161686,1.677499,-0.282285,0.078299,0.047047,0.027179,-0.995448,350.883500,354.804500,357.286600
174.947,1,-0.164404,1.677111,-0.281196,0.078258,0.048876,0.024469,-0.995434,350.897900,354.567800,357.616500
175.058,1,-0.166058,1.676395,-0.280351,0.075481,0.053035,0.022302,-0.995486,351.219700,354.062900,357.889400
175.168,1,-0.167722,1.673442,-0.278988,0.059481,0.063909,0.020381,-0.995973,353.045100,352.772800,358.095200
175.280,1,-0.168205,1.667437,-0.276466,0.027694,0.071252,0.021275,-0.996847,356.660900,351.887600,357.791500
175.390,1,-0.165795,1.663425,-0.272269,0.006468,0.066545,0.022732,-0.997504,359.087300,352.387100,357.449700
175.502,1,-0.161956,1.663394,-0.269846,0.008155,0.053643,0.025425,-0.998203,358.910900,353.875000,357.140200
175.612,1,-0.157502,1.660402,-0.266429,-0.007397,0.039869,0.027355,-0.998803,0.721703,355.408300,356.833400
175.724,1,-0.152709,1.657224,-0.263702,-0.023024,0.022005,0.030404,-0.999030,2.559981,357.397100,356.455500
175.834,1,-0.148326,1.654617,-0.261552,-0.034532,0.004208,0.030953,-0.998915,3.941018,359.394400,356.429600
175.945,1,-0.144320,1.650849,-0.259792,-0.050055,-0.015060,0.031138,-0.998147,5.788789,1.552003,356.504800
176.056,1,-0.143041,1.649468,-0.259365,-0.055074,-0.020197,0.029776,-0.997834,6.379475,2.135206,356.700600
176.167,1,-0.143910,1.647146,-0.259442,-0.065130,-0.018439,0.026016,-0.997367,7.520224,1.930145,357.138400
176.278,1,-0.145324,1.645659,-0.259765,-0.070910,-0.011106,0.024114,-0.997129,8.160669,1.084106,357.306600
176.389,1,-0.147269,1.644719,-0.261358,-0.074160,-0.004102,0.023225,-0.996968,8.514510,0.274234,357.351400
176.501,1,-0.148227,1.643401,-0.263556,-0.077736,-0.003059,0.021228,-0.996743,8.922356,0.162203,357.572500
176.611,1,-0.150100,1.642834,-0.266337,-0.079900,0.004711,0.019224,-0.996606,9.153312,359.276800,357.732000
176.723,1,-0.151749,1.644229,-0.269615,-0.075514,0.015671,0.017957,-0.996860,8.626357,358.031800,357.787600
176.834,1,-0.153045,1.649617,-0.272675,-0.052720,0.023392,0.017238,-0.998187,5.994980,357.203800,357.874800
176.945,1,-0.155481,1.654149,-0.275730,-0.033846,0.034835,0.018951,-0.998640,3.800383,355.927700,357.690500
177.056,1,-0.158447,1.656125,-0.277532,-0.027455,0.044174,0.020549,-0.998435,3.038556,354.867200,357.505700
177.168,1,-0.163153,1.658841,-0.278439,-0.018550,0.050402,0.020493,-0.998346,2.004263,354.176700,357.546200
177.279,1,-0.168956,1.662058,-0.277371,-0.009039,0.057790,0.021547,-0.998055,0.891139,353.352600,357.474700
177.390,1,-0.180948,1.661719,-0.270204,-0.012335,0.065816,0.018266,-0.997588,1.272418,352.426500,357.817900
177.501,1,-0.196823,1.655755,-0.256846,-0.037799,0.066740,0.007792,-0.997024,4.262842,352.296800,358.817300
