"ang","ang_t","dAIC","metric","metric_t"
0.190491872209781,2.52158476643238,72.9211867041531,-0.0151700397981581,-0.306099229985689
0.326865856311788,5.03428470699362,95.7337428396049,0.0301403297912481,0.682441592186144
0.370845074707297,5.6338814757971,132.353015863257,0.066924094314115,1.53521000609849
0.260472350883557,3.43295780243483,77.8106041696237,-0.0139109455650724,-0.320994163264897
0.253236304702633,2.8368346792336,119.000181699321,0.0444637826033377,1.00559282953229
0.240989893405654,3.68338325789771,91.4517276474917,0.115941250510342,2.27447631670452
0.201634087076968,3.07247928937104,69.504849629654,0.00929862684877854,0.212965014314504
0.2902995850733,4.20732533996997,77.4553038416634,0.00237046008666398,0.054163374799901
0.190534395835904,3.04282485149828,47.5696657649505,-0.0497770005485203,-1.00181771139566
0.203988261514137,3.42352860467208,44.0580863140567,0.116622223693689,2.68771111226859
0.174912337720824,2.43597856316718,44.9674380624992,0.01524255643317,0.340752954787416
0.22371269871025,3.04439172983366,66.0527782382187,-0.00844403501820572,-0.187220565327054
0.311866100788107,5.08340088120263,99.269874185653,0.0384519624622213,0.873314925783774
0.204487544489975,3.01287219854394,74.5645078398866,0.0164968953826812,0.312398459744608
0.2750710345504,3.91454441109238,80.7379714785111,0.0557933735978275,1.22567265735189
0.184260896949281,2.92839222502055,41.7988174855082,0.0194681747618958,0.436581065964229
0.219418252610364,3.1706083661306,77.2034448006416,0.02982202638002,0.681520545707484
0.255482093486746,3.45552916149814,69.1506388673688,0.0220943861864264,0.505715075749256
0.225485508053702,4.97959473643428,42.1063112792644,0.0249058522540146,0.565886795995294
0.340388415733759,5.90266153627103,97.7752315872594,-0.00747639706226056,-0.170217403500162
0.27653674483857,3.70293641644549,91.0600716166418,-0.0566683602815946,-1.30140405531878
0.273879072905013,4.3943950656393,69.3287204329508,0.019359095942367,0.426955918346717
0.20192860492083,3.12103621797259,54.5829330507067,-0.0203512676875907,-0.4648252188808
0.214268876781611,2.98353874199402,71.7922135344133,0.0575413165529242,1.29281127708222
0.320933718378704,4.32204761041664,92.9068989784073,0.0713929073587618,1.5762652128579
0.264228259880414,3.81207647490937,78.7384937579554,0.00564411686279963,0.111638928486837
0.303738007723813,4.55173593458123,88.1026438947674,0.0511437642452871,1.07379822175655
0.231196688990703,3.33066438232117,89.284226499668,-0.0199273258913774,-0.455006479460949
0.361059172249238,5.1864144515886,100.91943015871,-0.0523190626755506,-1.19621091002463
0.218555066342939,3.49259980443552,50.9414140624385,0.0103784962676136,0.222787562331959
0.214761999566158,3.13126425334305,55.2060555713088,-0.0276647460714559,-0.466991095169893
0.30707935484072,4.63271318618925,91.3836480467571,-0.00808504209707169,-0.18422023906416
0.231588800706911,3.58552091943383,69.4088737949714,-0.0359454601695486,-0.787335499246635
0.288156556641988,5.04283026685859,63.1653448649995,0.0220854991487415,0.473444898916454
0.310846421382791,4.1426276156155,88.738468271913,0.0142860782255439,0.287076142763908
0.236099654426753,3.82223019972088,60.9979385848028,0.0488633259716768,1.11623574238085
0.168394412149885,2.96294903356665,24.1259812929475,-0.0632175035227058,-1.45477463297131
0.310216419115296,4.97290566757149,85.3320094549163,-0.0118045595145392,-0.267031565158777
0.257477458314305,3.90405327391307,65.0481588313833,0.0951000085055525,2.1761378565976
0.257614165088724,4.03229202491246,70.146103007376,-0.0335695467376809,-0.5902053840528
0.252609926831083,4.18518865394238,57.0300739060131,-0.0861352307138058,-1.98623446466648
0.229753040881979,3.42671837361365,59.894511090999,0.00528710447640857,0.0983917431240842
0.292533022497669,4.2549357534868,66.084144991105,-0.0105978156194606,-0.23085160108609
0.203673415886798,2.66945104380072,64.7812569158068,-0.0836354728928359,-1.79792043347379
0.319354712705976,5.51410401996105,89.6916382339878,-0.0469270832647058,-0.919947125736395
0.207322023699497,3.33589460971125,54.5769363163436,0.0465883261930174,1.05010929414448
0.267852154360789,4.02731260906267,79.6491617883066,0.0199793914300003,0.441304468384233
0.188452345583132,3.00447917336213,49.8981926408187,-0.0133852852659623,-0.288797176538989
0.193469943987344,2.67997715863744,72.6472775752582,-0.0567508689058778,-1.29288888145948
0.242501030412947,3.32906536979139,83.8712427668861,0.0440354657086418,0.930781946205422
0.139617294352411,1.99903781071445,47.0868571479141,-0.00362975431130202,-0.0833365040235371
0.162474266403284,2.824044846943,31.7514153668444,-0.090595296265894,-1.85625890533776
0.280981009457478,4.625476610964,101.48184114608,0.014864440090683,0.331491137052765
0.29663298268565,3.69130296744029,138.580575608443,0.0200056885336571,0.457285639536019
0.2536634493138,4.09050350401214,72.4180066920053,0.0416961103877232,0.955511822378242
0.197943714357103,3.02109406163834,74.5771843953798,-0.0658778461269593,-1.47288267866387
0.225233825022393,3.43601873746172,65.9447386897764,-0.00886854422070103,-0.201193394837821
0.185117180742601,3.14470096957055,39.4941341161075,-0.00820426599505861,-0.148674388860366
0.2287651931083,3.73760225317712,50.849762775224,0.0500209031247286,1.09036359478111
0.242615988217072,4.26150855794309,52.1331948233237,0.0136879716546556,0.302699721992628
0.264090571447024,3.32147560330249,68.0011132301297,-0.00351497903752401,-0.0797336437180492
0.216347616453865,4.28572058851279,39.0021962719202,0.0385607016864755,0.890366562849389
0.207391592221221,2.97025337669065,96.8533488461635,-0.0680013290112961,-1.53944057676193
0.276810022509327,4.84019470323964,53.1119866937115,0.0446497316509166,1.02430880167911
0.237574628555735,3.6583051333741,65.5484097189956,-0.079936216862247,-1.44072000700728
0.278004146568264,4.10527524622261,86.3753869365055,-0.00609640632498542,-0.138223340795266
0.177298192213884,2.87143350809769,46.2343730477414,-0.00359828444722709,-0.0827004074139224
0.205266598627318,3.18905946819152,53.4343585006263,0.0561094322887782,1.26160703470284
0.275245790380049,5.25999138883048,57.3379527473517,0.0392401137903875,0.880506549051023
0.321889726966197,4.85868395507809,91.9806718420095,0.00962420338809493,0.219487395061422
0.308665805187255,4.66837934173587,89.7281533945361,-0.00788433085595218,-0.178909846074503
0.27078869607889,4.41926932430603,71.3820875082092,0.0946071503706545,2.05391206325156
0.330138248536381,5.6226519826283,93.0270117943764,0.00479961173050202,0.105807344717112
0.301878453590116,5.80213143589576,53.9125554775983,-0.0103879513593318,-0.224434361789393
0.195363721088247,2.63062364552077,67.4444675975355,0.0131341466442048,0.296596419349816
0.116603716257514,1.97192148191174,20.2784606886571,0.0311816303558696,0.643765092668471
0.195727827677677,3.2195817240028,48.1348243363127,-0.0502533234331289,-1.13615776023665
0.234902939058253,3.62936237411965,60.9291577460417,-0.055149096680384,-1.19291104277577
0.226521732473896,3.41185659865824,68.2556901342787,-0.0426118456525701,-0.965501449919082
0.220301949436972,2.70647195642148,77.9147078385158,-0.0337222631383563,-0.775228797401218
0.231673543642339,3.46760157440171,48.0175258733207,-0.0125808129710764,-0.252261923785837
0.251211454829572,3.07018251660258,82.1041042474653,-0.0185543605430606,-0.426392374287837
0.116728128891886,2.19290640807511,16.5140998521383,7.35733427980193e-05,0.00154087780929345
0.176565347881657,2.23422309709593,76.3575174049902,-0.0594371333701773,-1.35776298691092
0.245096895940198,4.02438301014231,53.8094218977667,-0.0271562275534874,-0.621446497346524
0.267441300042191,3.91196459532345,91.8859269913901,-0.0512155898082839,-1.0953956846959
0.230972504081408,3.85473980032242,56.9461666698762,0.0117884705856138,0.255338967485185
0.349360547258317,5.6042119035554,98.6047826179365,-0.0315712481702123,-0.703889941009024
0.172943934172515,2.74888544582397,48.0775002876244,-0.096425404986764,-2.19049249620196
0.276011731797797,4.09484948960786,98.9095898139713,0.0282720741391253,0.61750283439821
0.23874478640862,3.46247997399827,88.3952153477439,-0.0399335654092119,-0.882657422574852
0.245497876687757,3.41544532790112,79.2634651085864,0.0048726762846491,0.108546233101474
0.285490402538781,4.04104633550223,78.3388588653497,0.0924529071965577,2.12809895866634
0.323028318894859,5.73626824418108,83.7179520370028,-0.0386882059963304,-0.891076359449376
0.253811656015655,3.6093632351975,69.3933035457594,0.0678350170702155,1.20591763190461
0.173796898045395,2.67872985768933,47.1600199313571,0.0137173330636971,0.291359907928738
0.224257180614882,3.28739267465107,53.7596519920153,0.0342034808271003,0.651564833409706
0.29774276383219,4.12137277916626,94.298527555231,0.078222163048173,1.62055530106357
0.203521237702147,3.96423739459557,32.2129808723557,0.0339347355611957,0.779042296977468
0.189592844987153,2.68942108679211,48.0925134507816,0.0554520491642349,1.23986032813565
0.229306479226234,3.20677429068851,70.5809283974522,-0.0275803660630978,-0.62285281554169
0.142054016687909,2.55418767801492,23.4289690738369,0.105855369425211,2.31402352603905
0.242529562089679,3.9949107783151,66.3395684110528,0.0498562259270247,0.977951763645342
