"participantId","trialSequenceNum","soundType","disparityRange","stimulusDisparity_m","signedError_m","participantError_m","head_onset_x","head_onset_y","head_onset_z","angDisp_onset_deg","angDisp_mean_deg","angDisp_median_deg","angDisp_min_deg","angDisp_max_deg","angDisp_range_deg","angDisp_final_deg","angResp_onset_deg","angResp_mean_deg","angResp_final_deg","angBiasProportion_onset","angBiasProportion_mean","dist_at_onset_m","dist_mean_m","dist_min_m","trial_has_revisit"
"P007",10,"Drum","Short (15-30cm)",0.219999998807907,0.318477647838919,0.326688270568848,0.137344,1.713798,0.168661,14.3147436716598,16.2331098572772,16.8323442013819,1.03258030723233,36.101875899696,35.0692955924637,9.25803887003068,23.2181756752395,24.0064709977911,14.2494913780585,1.621976348847,1.47885840783792,0.793064201627618,0.715828177232276,0.318178838338931,FALSE
"P007",11,"Flute","Short (15-30cm)",0.219999998807907,0.158118139081296,0.190022850036621,0.534749,1.585137,0.236216,22.6605149626817,24.3854697882167,19.6784147139733,6.45278185323594,160.455843748582,154.003061895346,16.2475883192729,18.9664208349837,15.112530377247,8.7730587129114,0.836981015930945,0.619735051590005,0.5177423544968,0.573884861447265,0.0202898110726011,FALSE
"P007",12,"Pink Noise","Long (40-70cm)",0.419999986886978,0.210758683311992,0.280233173370361,-0.125815,1.742071,-0.443425,62.1721701437527,64.5484929163762,59.180051191087,18.1934210122402,167.654537022806,149.461116010565,28.8849567228417,27.0844673969843,30.4812860125266,3.36442686450082,0.435636512837825,0.472223047128547,0.465728212255896,0.51044193064924,0.113917193244792,FALSE
"P007",13,"Speech","Short (15-30cm)",0.189999997615814,0.129178669869289,0.141204271316528,-0.013045,1.73834,0.228428,14.4944796793755,16.696289012446,13.8767588378511,4.60440950017499,89.1377838202005,84.5333743200255,14.2089742495563,8.02276008822048,9.74393435072451,8.15720285391067,0.553504524873439,0.583598807103844,0.666292778192282,0.626349108976532,0.111851386732927,FALSE
"P007",14,"Speech","Short (15-30cm)",0.189999997615814,0.0646452834162287,0.0954773998260498,-0.056887,1.714372,-0.66308,13.336959669441,40.5824205353374,36.096516803118,12.8496576983075,111.885088316241,99.0354306179334,23.9378878637656,3.56191739125274,15.4616098611431,6.91865480765266,0.267071167607574,0.380992795825961,0.820657383136954,0.330598315459874,0.0678608350149989,FALSE
"P007",15,"Pink Noise","Long (40-70cm)",0.419999986886978,0.302724834676919,0.397989234924316,-0.467985,1.780267,-0.319409,21.9250677049937,41.1508495348676,34.8792341454869,21.836204723023,84.1338750579729,62.2976703349499,30.1452981077811,10.6237393371108,37.705728962479,41.9773781963696,0.484547618281293,0.916280693805131,0.4372743820525,0.462042759525205,0.196949657093244,FALSE
"P007",16,"Drum","Medium (30-40cm)",0.370000004768372,0.151487347884424,0.165653877258301,0.045207,1.640983,0.187611,22.6739922681289,56.9086444931168,48.577427731999,6.33394447000503,116.993187984073,110.659243514068,22.5914963337462,9.11825300986956,23.6920578468421,7.19478163388274,0.402145899233034,0.416317381267229,0.9332644957615,0.483765462046132,0.0313832841492068,FALSE
"P007",17,"Flute","Short (15-30cm)",0.219999998807907,0.147266467752683,0.219019584655762,0.213704,1.71527,-0.242506,12.2598674720214,26.8135957279047,22.3546706825461,8.33326207812556,170.074337778391,161.741075700265,12.7489567484039,0.981343091159527,10.2163581385121,0.34951984904529,0.0800451630818263,0.381014103523611,0.644527760385541,0.471082220729116,0.0372259522095089,FALSE
"P007",18,"Flute","Long (40-70cm)",0.479999989271164,0.321715857421034,0.337419662475586,0.146233,1.724128,-0.180179,17.9896513175453,56.8786678602627,49.8194664740838,17.7951588140676,119.515661402123,101.720502588056,47.5015097081608,12.0685179980475,46.3936681135033,33.2432673651348,0.670858916886124,0.81566024414428,0.590410958573086,0.399534303609768,0.15502116051864,FALSE
"P007",19,"Speech","Medium (30-40cm)",0.389999985694885,0.079409301630955,0.142261371612549,0.029983,1.758,0.347013,11.9563650700482,55.0305857911612,47.278375541175,11.8932906980216,142.270765686378,130.377474988357,22.1646610398442,-1.61679103070901,10.5330558150378,4.74877357677009,-0.135224294443737,0.191403665136517,0.906988719728756,0.507455860796759,0.104380826295399,FALSE
