measure,n,mean,sd,min,q25,median,q75,max
stimulusDisparity_m,744,0.3788709685366641,0.14880163610987798,0.15000000596046448,0.25999999046325684,0.36000001430511475,0.49000000953674316,0.699999988079071
participantError_m,744,0.26184331395853594,0.17023643631502852,0.006043571829795837,0.1481464099884033,0.2228716850280762,0.32544315338134766,1.2563951110839844
participantError_cm,744,26.184331395853565,17.023643631502853,0.6043571829795837,14.814640998840332,22.287168502807617,32.544315338134766,125.63951110839844
signedError_m,744,0.13670121339526733,0.18475237792063529,-0.540377732352576,0.03079420764529972,0.12097129666357825,0.22475516309396706,1.00482481857562
orthogonalError_m,744,0.1638098609730972,0.13386202872220931,0.005337411145935491,0.07793472332439548,0.12736612184223603,0.19773916389534907,0.9021594376747657
ventriloquistBias,744,0.3586892478318735,0.5463885790674039,-2.349468358912305,0.09108987833113516,0.3414998394673765,0.5861694688438149,3.490803083138358
responseTime_s,744,37.00855338701635,25.880026833056878,1.211517333984375,19.741897583007812,29.966461181640625,44.384918212890625,230.74862670898438
