participantId,trialConditionId,trialSequenceNum,soundType,disparityRange,azimuthSector,elevationCategory,stimulusDisparity_m,flashAzimuth_deg,flashElevation_deg,responseTime_s,participantError_m,response_x,response_y,response_z,sound_x,sound_y,sound_z,flash_x,flash_y,flash_z,soundToFlash_x,soundToFlash_y,soundToFlash_z,soundToFlash_length,soundToFlash_unit_x,soundToFlash_unit_y,soundToFlash_unit_z,soundToResponse_x,soundToResponse_y,soundToResponse_z,signedError_m,orthogonalError_m,ventriloquistBias,participantError_cm,total_path_length,horizontal_movement,vertical_movement,total_yaw_rotation,total_pitch_rotation,x_range,y_range,z_range,exploration_volume,trajectory_duration,n_samples,movement_rate,angDisp_onset_deg,angDisp_mean_deg,angDisp_median_deg,angDisp_min_deg,angDisp_max_deg,dist_mean_m,dist_min_m,dist_at_onset_m,frac_samples_under_0p5m,frac_samples_under_0p574m,cueEcc_mean_deg,cueEcc_onset_deg,cueEcc_median_deg,cueEcc_min_deg,cueEcc_max_deg,frac_time_cue_within_55deg,srcEcc_mean_deg,srcEcc_onset_deg,srcEcc_median_deg,srcEcc_min_deg,srcEcc_max_deg,frac_time_src_within_55deg,n_time_blocks,trial_has_revisit,participant_mean_rate,trial_rate_deviation,obs_id,stimDisparity_c,trialSequence_c
P001,3,11,Drum,Medium (30-40cm),Right,Below,0.36000001430511475,120,-30,42.5792236328125,0.15009096145629883,-0.41520071029663086,1.7274892330169678,0.4058263897895813,-0.38999998569488525,1.8600000143051147,0.3400000035762787,-0.23411542177200317,2.0399999618530273,0.6100000143051147,0.15588456392288208,0.1799999475479126,0.27000001072883606,0.3599999780281243,0.43301270399162056,0.49999988481624424,0.750000075577068,-0.025200724601745605,-0.13251078128814697,0.06582638621330261,-0.027797814648391803,0.14749433311393587,-0.07721614873279427,15.009096145629883,4.934485443539575,4.766683365487851,0.7349230000000004,1094.5955300000005,1736.7481280000006,0.755816,0.1162939999999999,0.58072,0.05104346796777084,42.43999999999994,383,0.11626968528604105,11.256547821476875,20.33498748548735,16.719604100149606,0.4324562033185966,56.86805481263433,0.3870888800402206,0.17653458006449774,0.5305828081179673,0.8642297650130548,0.9530026109660574,46.018372703718484,70.44466343332935,36.74722697876787,1.6605748850800648,175.8321223627762,0.6708185471551792,49.64630216712391,62.208202770372,35.79463297512114,4.133291918621006,178.1804737795639,0.6421000681535084,1,FALSE,0.13170847324075635,-0.015438787954715302,11,-0.01887095423154933,-1.5
P001,14,12,Speech,Short (15-30cm),Front,Level,0.2800000011920929,330,-15,52.45556640625,0.65184814453125,0.4794803261756897,2.0320658683776855,0.32614243030548096,0.12999999523162842,1.7100000381469727,-0.11999999731779099,0.3400000035762787,1.850000023841858,0.0012435540556907654,0.21000000834465027,0.13999998569488525,0.12124355137348175,0.2799999968731703,0.7500000381777595,0.4999999544939285,0.433012688312281,0.3494803309440613,0.3220658302307129,0.44614242762327194,0.616328493965148,0.21223843660187458,2.2011731833612322,65.184814453125,8.181117902978292,8.050814188789204,0.8949219999999989,1522.5107219999995,3217.830969999996,2.28714,0.09989800000000004,1.9104,0.4364895516698882,52.327999999999975,472,0.15634302673479392,13.250733060261647,13.858458828449754,13.76039600536188,5.669989061777478,23.343231606341465,0.9170643302644833,0.5388900215303722,0.9342154882580406,0,0.08050847457627118,52.25828379306356,5.6218072568853925,41.069535296615356,1.0557453566958293,162.33754733313597,0.6081160967981851,59.04111247424556,18.323558264119015,49.516085753965,3.514172343558347,170.9735387341844,0.567936078109805,1,FALSE,0.13170847324075635,0.024634553494037564,12,-0.09887096734457118,-0.5
P001,13,13,Speech,Short (15-30cm),Front,Level,0.2800000011920929,330,-15,39.06640625,0.4221046447753906,0.32370179891586304,1.5624363422393799,0.3897746801376343,0.3199999928474426,1.9700000286102295,0.2800000011920929,0.38999998569488525,1.7275128364562988,0.40124356746673584,0.06999999284744263,-0.24248719215393066,0.12124356627464294,0.2800000709291572,0.24999991112557013,-0.8660254668838364,0.4330126270050795,0.00370180606842041,-0.4075636863708496,0.10977467894554138,0.40141980507116976,0.1305162137459756,1.4336421548647682,42.21046447753906,4.232860253825762,4.176068399795306,0.4498829999999985,1056.3956999999998,3389.443295999999,1.150385,0.07402599999999993,1.485503,0.1265030586900549,38.99700000000007,352,0.10854322778228465,19.82104345317524,18.88372669539128,19.906274686265427,11.575008855432072,30.393704169499074,0.8509153726389348,0.5494058871443622,0.6994664694038691,0,0.03125,34.87284667767447,8.123214268984103,16.477363677503227,0.7494092850692552,124.8090590917234,0.7074767311036125,42.043612405755674,14.941637032149908,28.8541434319362,8.414439921087931,121.24240493174496,0.7102894548430012,1,FALSE,0.13170847324075635,-0.023165245458471706,13,-0.09887096734457118,0.5
P001,7,14,Flute,Short (15-30cm),Right,Level,0.17000000178813934,90,0,19.66558837890625,0.42333251953125,0.4191961884498596,1.9352859258651733,-0.4292490482330322,0.23000000417232513,1.559999942779541,-0.47999998927116394,0.15638786554336548,1.4749999046325684,-0.6075000166893005,-0.07361213862895966,-0.08500003814697266,-0.1275000274181366,0.17000003067688418,-0.4330125020322664,-0.5000001341678026,-0.7500000259439569,0.18919618427753448,0.3752859830856323,0.050750941038131714,-0.3076305621183638,0.2908158532692531,-1.8095915228386001,42.333251953125,2.7482381498979938,2.717055777490408,0.2620219999999991,615.5235800000003,465.97406400000006,0.969804,0.080851,0.708986,0.05559132511691115,19.55499999999995,177,0.14053889797484023,15.187429342778724,8.46444838946103,7.358113753411115,4.128103637566082,16.35899058730182,0.7020689986440444,0.4450171411676885,0.5338820912366784,0.14124293785310735,0.4124293785310734,49.84575660846282,101.46207054425194,47.27191235485473,1.4239533603635792,101.46207054425194,0.6496999898301622,46.37180954617576,88.29345566263534,44.066089205930545,4.807121575150053,102.89239515478074,0.6949049120309212,1,FALSE,0.13170847324075635,0.00883042473408388,14,-0.20887096674852473,1.5
P001,8,15,Flute,Short (15-30cm),Right,Level,0.17000000178813934,90,0,27.40460205078125,0.25246402740478513,0.2879071533679962,0.8960524797439575,-0.05929180979728699,0.3499999940395355,1.1399999856948853,-0.03999999910593033,0.4972243309020996,1.1399999856948853,0.04500000178813934,0.1472243368625641,0,0.08500000089406967,0.1700000162253333,0.8660254283000757,0,0.49999995753766885,-0.06209284067153931,-0.24394750595092773,-0.01929181069135666,-0.06341988346344127,0.2443685717590823,-0.37305813409624317,25.246402740478512,5.178522842434786,4.205390659901329,1.927507000000001,532.5538659999997,2017.3820000000007,0.411151,0.6099940000000001,0.7513730000000001,0.1884440802304681,27.307999999999993,247,0.18963391103100877,16.810219856012996,18.056856007745235,17.110984928621594,11.21312821495232,39.17196988687654,0.5439837556514131,0.2379315429452124,0.5878232837509735,0.29959514170040485,0.582995951417004,53.998478845098944,112.11560495092759,57.70189405959094,2.7790984230746916,115.22032749750251,0.4975746744957848,60.70783192239833,95.490040754314,59.10599207837986,6.812388957470965,118.80453113706152,0.46515190196579115,1,FALSE,0.13170847324075635,0.057925437790252415,15,-0.20887096674852473,2.5
P001,5,16,Drum,Long (40-70cm),Left,Below,0.6000000238418579,240,-45,25.549072265625,0.17260841369628907,-0.522334098815918,1.448251485824585,0.25446003675460815,-0.38999998569488525,1.5199999809265137,0.17000000178813934,-0.6498075723648071,2.0396151542663574,0.3199999928474426,-0.2598075866699219,0.51961517333984375,0.14999999105930328,0.599999923145025,-0.43301269991517016,0.8660253998303403,0.25000001712174724,-0.13233411312103271,-0.07174849510192871,0.08446003496646881,0.01628134264326547,0.17183881817910496,0.027135569993838444,17.260841369628906,2.9303347185360513,2.7406805029971855,0.7296109999999996,470.9917080000002,829.5209539999998,0.9450879999999999,0.2564390000000001,0.770369,0.18670464454522223,25.437999999999988,230,0.11519516937400946,21.172709184118084,45.400674880231215,45.770132430957176,21.172709184118084,84.74410092163487,0.5371041150929543,0.07136967170372356,1.1472542441616442,0.6,0.6217391304347826,47.590615859850715,65.46360207757144,58.14220050100549,2.2020265979041036,81.49092459765885,0.45218990958550265,53.963703960929045,49.53993363000317,51.23009785575889,9.755339231505378,101.62111967251144,0.6606912207914253,1,FALSE,0.13170847324075635,-0.01651330386674689,16,0.22112905530519383,3.5
P001,24,17,Pink Noise,Long (40-70cm),Front,Below,0.4699999988079071,330,-45,15.61029052734375,0.3877116775512695,0.1361755132675171,1.6837395429611206,-0.18052910268306732,0.09000000357627869,2,-0.4000000059604645,-0.3799999952316284,2,-0.40000003576278687,-0.4699999988079071,0,-2.9802322387695312e-08,0.46999999880790805,-0.999999999999998,0,-6.340919673039342e-8,0.0461755096912384,-0.3162604570388794,0.21947090327739716,-0.046175523607711995,0.38495214350180823,-0.098245795159213,38.77116775512695,2.364393197953575,2.319399202122213,0.29008200000000106,565.3500000000004,478.47950300000014,0.688346,0.08274500000000007,0.554279,0.031570174188525854,15.444000000000074,140,0.15309461266210592,52.507157015018294,38.78301612994024,36.80027116505266,20.66971544601402,58.940741836745005,0.6162872253627949,0.43569919950891733,0.4487341446824202,0.32857142857142857,0.5,54.68630415174874,84.11179713293232,52.72615414397417,2.3345545004652926,148.68871328149922,0.5071038251366048,64.1787676221629,128.05974177944583,55.90647603489201,10.414898284266188,147.19563299373846,0.4858244937319108,1,FALSE,0.13170847324075635,0.021386139421349565,17,0.09112903027124303,4.5
P001,18,18,Speech,Long (40-70cm),Left,Level,0.6100000143051147,240,-15,27.28594970703125,0.2575981903076172,0.3600461483001709,0.8082065582275391,-0.05881975591182709,0.25999999046325684,1.0399999618530273,-0.10999999940395355,0.41249996423721313,0.5117244124412537,-0.3741377592086792,0.1524999737739563,-0.5282755494117737,-0.26413775980472565,0.6100000444770702,0.24999993877818272,-0.8660254276942622,-0.43301268941899973,0.10004615783691406,-0.23179340362548828,0.051180243492126465,0.20358881996604822,0.15782403293213174,0.33375215605194314,25.759819030761722,4.863993671830958,3.5732618451839815,2.4395309999999997,648.3101,2009.3272619999998,0.685501,0.706893,0.53191,0.2577507448378206,27.244000000000028,248,0.17853449096428398,13.025302698175995,14.533245986120491,10.988266887340718,5.131941965881127,87.41122685626479,0.5597559597779564,0.09917949503020926,0.7623893974330082,0.2903225806451613,0.4314516129032258,39.73507193608662,75.9875483353237,23.937019719306207,6.210276629506038,117.51356032333659,0.6791811369036759,37.96972574393898,65.05953994552532,20.784628839180627,8.959201180999395,114.89700010433444,0.6305245841710853,1,FALSE,0.13170847324075635,0.046826017723527624,18,0.23112904576845067,5.5
P001,1,19,Drum,Short (15-30cm),Back,Level,0.1899999976158142,210,-15,64.552490234375,0.5630986785888672,0.022441744804382324,1.9683858156204224,-0.05723387002944946,-0.03999999910593033,1.409999966621399,-0.019999999552965164,-0.13499999046325684,1.5745447874069214,-0.02000000700354576,-0.09499999135732651,0.16454482078552246,-7.450580596923828e-9,0.18999999054008362,-0.49999997940676055,0.8660254156739499,-3.921358404147923e-8,0.06244174391031265,0.5583858489990234,-0.0372338704764843,0.45235546777662566,0.3353425407373349,2.3808182813312566,56.30986785888672,8.494879851699265,7.748210486776783,1.8831879999999996,1184.0261599999983,4714.322419999998,1.299546,0.5184149999999998,1.276806,0.8601894876533495,64.44099999999992,581,0.13182414692042763,41.991897536758735,18.29238835653225,14.953109515562382,10.212911118417686,46.40302010207971,0.6305019667949555,0.2622269001630221,0.28101456090497,0.24268502581755594,0.3855421686746988,37.551191637160485,59.02053087103296,24.19446676068111,0.1410586136322797,130.88263385632345,0.7229520386665008,41.910071309163946,23.105188434942374,33.44983570596201,3.7360642185001898,129.70120013328724,0.7763198661544184,1,FALSE,0.13170847324075635,1.1567367967127429e-4,19,-0.18887097092084987,6.5
P001,9,20,Flute,Medium (30-40cm),Front,Level,0.3799999952316284,0,-15,24.9154052734375,0.3334346389770508,0.678117573261261,2.1303606033325195,-0.009654149413108826,0.41999998688697815,1.9500000476837158,0.10000000149011612,0.41999995708465576,1.5700000524520874,0.10000000149011612,-2.9802322387695312e-08,-0.3799999952316284,0,0.3799999952316296,-7.842716516227654e-8,-0.9999999999999969,0,0.25811758637428284,0.1803605556488037,-0.10965415090322495,-0.18036057589223373,0.28044378029073785,-0.47463310040910717,33.34346389770508,4.126685218251425,3.6534143688771152,1.1940029999999993,472.17959199999984,1981.0792259999994,1.629373,0.48313699999999993,0.8887229999999999,0.6996119733006698,24.77699999999993,224,0.16655306204348536,18.254001422651456,29.20939648434844,29.05346261342236,18.1501136743294,50.88931706584517,0.8406730116576283,0.48037457442308124,1.2106292156557936,0.03571428571428571,0.14285714285714285,41.384866425176824,6.9158428417746345,43.80080347848639,5.575335854388642,88.78195675490345,0.6962793314047024,44.601601684589646,18.21909261101037,47.63891701217352,4.233718812608561,93.5075357370253,0.6247589199614283,1,FALSE,0.13170847324075635,0.034844588802729004,20,0.0011290266949643413,7.5
