"stimulusDisparity_m","trial_slope_m_per_trial","SE","df","lower.CL","upper.CL","t.ratio","p.value","change_over_23_trials_cm"
0.150000005960464,-0.00189277605795042,0.00158729481827051,707.01595118988,-0.00500915160524689,0.00122359948934605,-1.19245400171643,0.233483331932485,-4.35338493328597
0.378870968536664,0.000136860703123219,0.000875236260639112,701.626860740808,-0.00158153513249322,0.00185525653873966,0.156370010336731,0.875786355773091,0.314779617183404
0.699999988079071,0.0029846455674605,0.00214549679730998,708.133763343956,-0.00122765046021795,0.00719694159513895,1.39112096144941,0.164625660963736,6.86468480515915
